onset	duration	sample	event_type	task_role	letter	trial	memory_cond	value
3.468	1257.025	868	show_cross	fixate	+	1	7	nonWM
8.7140789871	305.975	2180	show_letter	to_remember	K	1	7	K
10.1558732121	305.95	2540	show_letter	to_remember	G	1	7	G
11.5975674374	305.725	2900	show_letter	to_remember	J	1	7	J
13.0383616664	305.95	3261	show_letter	to_remember	Z	1	7	Z
14.4801558914	305.95	3621	show_letter	to_remember	H	1	7	H
15.9219501163	305.7	3981	show_letter	to_remember	D	1	7	D
17.3627443453	305.95	4342	show_letter	to_ignore	P	1	7	gP
18.8044385707	305.95	4702	show_letter	to_remember	V	1	7	V
20.2463327953	838.1	5063	show_dash	work_memory	-	1	7	WM
23.8167184943	305.7	5955	show_letter	probe_target	G	1	7	rG
25.0604135127	0.0	6266	right_click	remembered_correct	n/a	1	7	1
26.1941089717	0.0	6550	right_click	indicate_ready	n/a	1	7	1
26.2133088948	1257.05	6554	show_cross	fixate	+	2	5	nonWM
31.4594878815	305.95	7866	show_letter	to_remember	H	2	5	H
32.9013821061	305.925	8226	show_letter	to_remember	B	2	5	B
34.3430763315	305.7	8587	show_letter	to_remember	Q	2	5	Q
35.7838705605	305.95	8947	show_letter	to_ignore	K	2	5	gK
37.2256647854	305.95	9307	show_letter	to_remember	S	2	5	S
38.6673590108	305.725	9668	show_letter	to_remember	R	2	5	R
40.1081532398	305.95	10028	show_letter	to_ignore	T	2	5	gT
41.5499474647	305.95	10388	show_letter	to_ignore	J	2	5	gJ
42.9918416893	825.35	10749	show_dash	work_memory	-	2	5	WM
46.5112275926	305.95	11629	show_letter	probe_target	Q	2	5	rQ
47.7868224833	0.0	11948	right_click	remembered_correct	n/a	2	5	1
50.4498118168	0.0	12613	right_click	indicate_ready	n/a	2	5	1
50.4835116818	1257.325	12622	show_cross	fixate	+	3	5	nonWM
55.7307906641	305.7	13934	show_letter	to_remember	V	3	5	V
57.1715848931	305.95	14294	show_letter	to_remember	W	3	5	W
58.6132791184	305.95	14654	show_letter	to_ignore	Q	3	5	gQ
60.055173343	305.925	15015	show_letter	to_remember	S	3	5	S
61.4968675684	305.7	15375	show_letter	to_ignore	T	3	5	gT
62.9376617974	305.95	15735	show_letter	to_remember	Z	3	5	Z
64.3794560223	305.95	16096	show_letter	to_remember	K	3	5	K
65.8211502477	305.975	16456	show_letter	to_ignore	X	3	5	gX
67.2619444767	750.15	16816	show_dash	work_memory	-	3	5	WM
70.4804315852	314.2	17621	show_letter	probe_target	W	3	5	rW
71.699826701	0.0	17926	right_click	remembered_correct	n/a	3	5	1
72.3326241663	0.0	18084	right_click	indicate_ready	n/a	3	5	1
72.3582240638	1257.05	18091	show_cross	fixate	+	4	7	nonWM
77.6044030505	305.95	19402	show_letter	to_remember	P	4	7	P
79.0460972758	305.725	19763	show_letter	to_ignore	Y	4	7	gY
80.4868915048	305.95	20123	show_letter	to_remember	R	4	7	R
81.9286857298	305.95	20483	show_letter	to_remember	T	4	7	T
83.3705799544	305.925	20844	show_letter	to_remember	B	4	7	B
84.8122741797	305.7	21204	show_letter	to_remember	G	4	7	G
86.2530684087	305.95	21564	show_letter	to_remember	V	4	7	V
87.6947626341	305.975	21925	show_letter	to_remember	M	4	7	M
89.136556859	716.4	22285	show_dash	work_memory	-	4	7	WM
92.2201445079	305.95	23056	show_letter	probe_target	P	4	7	rP
93.7936382053	0.0	23449	right_click	remembered_correct	n/a	4	7	1
96.7992261666	0.0	24201	right_click	indicate_ready	n/a	4	7	1
96.8304260416	1257.05	24209	show_cross	fixate	+	5	5	nonWM
102.0766050283	305.95	25520	show_letter	to_ignore	C	5	5	gC
103.5172992577	305.975	25880	show_letter	to_ignore	P	5	5	gP
104.9590934827	305.95	26241	show_letter	to_remember	X	5	5	X
106.4008877077	305.95	26601	show_letter	to_ignore	Z	5	5	gZ
107.8426819326	305.7	26962	show_letter	to_remember	T	5	5	T
109.2834761616	305.95	27322	show_letter	to_remember	Y	5	5	Y
110.7252703866	305.975	27682	show_letter	to_remember	J	5	5	J
112.1670646115	305.95	28043	show_letter	to_remember	B	5	5	B
113.6077588409	792.15	28403	show_dash	work_memory	-	5	5	WM
116.9943452761	305.925	29250	show_letter	probe_not_shown	H	5	5	rH
118.339539888	0.0	29586	right_click	remembered_incorrect	n/a	5	5	1
125.4317114807	0.0	31359	right_click	indicate_ready	n/a	5	5	1
125.4589113717	1257.075	31366	show_cross	fixate	+	6	3	nonWM
130.705190358	305.95	32677	show_letter	to_remember	B	6	3	B
132.1468845834	305.975	33038	show_letter	to_ignore	F	6	3	gF
133.5876788124	305.95	33398	show_letter	to_ignore	H	6	3	gH
135.0294730373	305.95	33758	show_letter	to_remember	R	6	3	R
136.4712672623	305.95	34119	show_letter	to_ignore	Z	6	3	gZ
137.9130614873	305.7	34479	show_letter	to_remember	G	6	3	G
139.3537557166	305.975	34839	show_letter	to_ignore	M	6	3	gM
140.7955499416	305.975	35200	show_letter	to_ignore	V	6	3	gV
142.2373441666	825.375	35560	show_dash	work_memory	-	6	3	WM
145.7568300695	184.475	36440	show_letter	probe_target	B	6	3	rB
146.4711272084	0.0	36619	right_click	remembered_correct	n/a	6	3	1
147.4994230896	0.0	36876	right_click	indicate_ready	n/a	6	3	1
147.5165230211	1257.275	36880	show_cross	fixate	+	7	3	nonWM
152.7637020038	309.95	38192	show_letter	to_ignore	H	7	3	gH
154.2214961647	305.95	38556	show_letter	to_remember	M	7	3	M
155.6632903897	305.95	38917	show_letter	to_ignore	W	7	3	gW
157.1048846154	305.75	39277	show_letter	to_ignore	N	7	3	gN
158.5458788436	305.95	39637	show_letter	to_remember	G	7	3	G
159.987573069	306.0	39998	show_letter	to_ignore	B	7	3	gB
161.4293672939	305.95	40358	show_letter	to_remember	T	7	3	T
162.8711615189	305.7	40719	show_letter	to_ignore	L	7	3	gL
164.3119557479	519.675	41079	show_dash	work_memory	-	7	3	WM
166.608546549	284.975	41653	show_letter	probe_target	T	7	3	rT
167.721542091	0.0	41931	right_click	remembered_correct	n/a	7	3	1
171.175328257	0.0	42795	right_click	indicate_ready	n/a	7	3	1
171.2008281549	1257.325	42801	show_cross	fixate	+	8	5	nonWM
176.4481071371	305.7	44113	show_letter	to_remember	D	8	5	D
177.8888013665	305.975	44473	show_letter	to_remember	Q	8	5	Q
179.3305955915	305.95	44834	show_letter	to_remember	G	8	5	G
180.7723898165	305.7	45194	show_letter	to_ignore	M	8	5	gM
182.2131840454	305.95	45554	show_letter	to_remember	P	8	5	P
183.6549782704	305.95	45915	show_letter	to_ignore	V	8	5	gV
185.096872495	305.925	46275	show_letter	to_ignore	F	8	5	gF
186.5384667207	305.7	46636	show_letter	to_remember	T	8	5	T
187.9792609497	523.95	46996	show_dash	work_memory	-	8	5	WM
190.2929516823	305.95	47574	show_letter	probe_not_shown	B	8	5	rB
191.7664457803	0.0	47943	left_click	ignored_correct	n/a	8	5	255
192.6892420841	0.0	48173	right_click	indicate_ready	n/a	8	5	1
192.7235419467	1257.075	48182	show_cross	fixate	+	9	3	nonWM
197.9697209334	305.95	49493	show_letter	to_ignore	K	9	3	gK
199.4105151624	305.95	49854	show_letter	to_ignore	H	9	3	gH
200.8523093874	305.95	50214	show_letter	to_remember	L	9	3	L
202.2941036123	305.95	50575	show_letter	to_remember	V	9	3	V
203.7357978377	305.975	50935	show_letter	to_remember	R	9	3	R
205.1765920667	305.95	51295	show_letter	to_ignore	C	9	3	gC
206.6183862917	305.95	51656	show_letter	to_ignore	J	9	3	gJ
208.0602805162	305.925	52016	show_letter	to_ignore	Y	9	3	gY
209.5017747424	506.95	52376	show_dash	work_memory	-	9	3	WM
211.747565747	284.975	52938	show_letter	probe_target	R	9	3	rR
212.858561297	0.0	53216	right_click	remembered_correct	n/a	9	3	1
217.2087438725	0.0	54303	right_click	indicate_ready	n/a	9	3	1
217.228843792	1257.025	54308	show_cross	fixate	+	10	5	nonWM
222.4749227791	305.975	55620	show_letter	to_remember	J	10	5	J
223.9167170041	305.95	55980	show_letter	to_remember	S	10	5	S
225.3575112331	305.95	56340	show_letter	to_remember	Y	10	5	Y
226.799305458	305.95	56701	show_letter	to_ignore	T	10	5	gT
228.2409996834	305.95	57061	show_letter	to_ignore	P	10	5	gP
229.6827939084	305.7	57422	show_letter	to_remember	F	10	5	F
231.1235881373	305.95	57782	show_letter	to_ignore	M	10	5	gM
232.5653823623	305.95	58142	show_letter	to_remember	K	10	5	K
