onset	duration	sample	event_type	task_role	letter	trial	memory_cond	value
4.696	2508.7	2349	show_cross	fixate	+	1	7	nonWM
9.9314367576	608.45	4967	show_letter	to_remember	W	1	7	W
11.3654028905	608.4	5684	show_letter	to_remember	L	1	7	L
12.7992689977	608.45	6401	show_letter	to_remember	D	1	7	D
14.2332351305	608.45	7118	show_letter	to_remember	J	1	7	J
15.6672012634	608.4	7835	show_letter	to_remember	C	1	7	C
17.1010673706	608.45	8552	show_letter	to_ignore	F	1	7	gF
18.5350335034	608.4	9269	show_letter	to_remember	V	1	7	V
19.9689996362	608.4	9985	show_letter	to_remember	S	1	7	S
21.4028657435	1525.25	10702	show_dash	work_memory	-	1	7	WM
24.6709001667	616.75	12336	show_letter	probe_target	S	1	7	rS
25.8754077122	0.0	12939	right_click	remembered_correct	n/a	1	7	1
26.2757099208	0.0	13139	sound_beep	feedback_correct	n/a	1	7	correct
31.6506823059	0.0	15826	right_click	indicate_ready	n/a	1	7	1
31.6570839405	2500.4	15830	show_cross	fixate	+	2	3	nonWM
36.8759164586	608.45	18439	show_letter	to_remember	V	2	3	V
38.3098825914	608.45	19156	show_letter	to_ignore	W	2	3	gW
39.7438487242	608.4	19873	show_letter	to_ignore	S	2	3	gS
41.1777148315	608.45	20590	show_letter	to_remember	R	2	3	R
42.6116809643	608.4	21307	show_letter	to_ignore	B	2	3	gB
44.0455470716	608.45	22024	show_letter	to_remember	N	2	3	N
45.4795132044	608.45	22741	show_letter	to_ignore	P	2	3	gP
46.9134793372	608.4	23458	show_letter	to_ignore	Z	2	3	gZ
48.3473454445	1925.3	24175	show_dash	work_memory	-	2	3	WM
52.4156842084	433.4	26209	show_letter	probe_not_shown	X	2	3	rX
53.2744034641	0.0	26638	left_click	ignored_correct	n/a	2	3	255
53.6746056473	0.0	26838	sound_beep	feedback_correct	n/a	2	3	correct
61.8183849884	0.0	30910	left_click	indicate_ready	n/a	2	3	255
61.83628956	2508.75	30919	show_cross	fixate	+	3	7	nonWM
67.0718263432	608.4	33537	show_letter	to_remember	B	3	7	B
68.5056924504	608.45	34254	show_letter	to_remember	N	3	7	N
69.9396585833	608.4	34971	show_letter	to_remember	R	3	7	R
71.3735246905	608.45	35688	show_letter	to_remember	G	3	7	G
72.8074908233	608.45	36405	show_letter	to_remember	Y	3	7	Y
74.2414569562	608.4	37122	show_letter	to_remember	Z	3	7	Z
75.6753230634	608.45	37839	show_letter	to_remember	M	3	7	M
77.1092891962	608.4	38556	show_letter	to_ignore	X	3	7	gX
78.5431553035	1166.9	39273	show_dash	work_memory	-	3	7	WM
81.0942066603	400.1	40548	show_letter	probe_target	Z	3	7	rZ
81.8864089324	0.0	40944	right_click	remembered_correct	n/a	3	7	1
82.286711141	0.0	41144	sound_beep	feedback_correct	n/a	3	7	correct
87.5297498397	0.0	43766	left_click	indicate_ready	n/a	3	7	255
87.5469542324	2508.7	43774	show_cross	fixate	+	4	5	nonWM
92.7823909901	608.45	46392	show_letter	to_remember	R	4	5	R
94.2163571229	608.45	47109	show_letter	to_remember	C	4	5	C
95.6503232557	608.4	47826	show_letter	to_ignore	X	4	5	gX
97.084189363	608.45	48543	show_letter	to_remember	H	4	5	H
98.5181554958	608.4	49260	show_letter	to_remember	N	4	5	N
99.9520216031	608.45	49977	show_letter	to_remember	P	4	5	P
101.3859877359	608.45	50694	show_letter	to_ignore	M	4	5	gM
102.8199538687	608.4	51411	show_letter	to_ignore	L	4	5	gL
104.253819976	1566.95	52128	show_dash	work_memory	-	4	5	WM
107.605275699	566.75	53804	show_letter	probe_target	P	4	5	rP
108.7318633493	0.0	54367	right_click	remembered_correct	n/a	4	5	1
109.1320655324	0.0	54567	sound_beep	feedback_correct	n/a	4	5	correct
118.0935536582	0.0	59048	left_click	indicate_ready	n/a	4	5	255
118.1095577445	2508.75	59056	show_cross	fixate	+	5	3	nonWM
123.3450945277	608.4	61674	show_letter	to_ignore	P	5	3	gP
124.7789606349	608.45	62390	show_letter	to_ignore	R	5	3	gR
126.2129267677	608.45	63107	show_letter	to_remember	K	5	3	K
127.6468929006	608.4	63824	show_letter	to_ignore	W	5	3	gW
129.0807590078	608.45	64541	show_letter	to_remember	C	5	3	C
130.5147251406	608.4	65258	show_letter	to_ignore	Z	5	3	gZ
131.9486912735	608.4	65975	show_letter	to_ignore	Y	5	3	gY
133.3825573807	608.45	66692	show_letter	to_remember	X	5	3	X
134.8165235135	1066.8	67409	show_dash	work_memory	-	5	3	WM
137.0673982266	341.75	68535	show_letter	probe_not_shown	B	5	3	rB
137.7401700046	0.0	68871	left_click	ignored_correct	n/a	5	3	255
138.1403721877	0.0	69071	sound_beep	feedback_correct	n/a	5	3	correct
144.4912937608	0.0	72247	left_click	indicate_ready	n/a	5	3	255
144.5037969532	2500.4	72253	show_cross	fixate	+	6	7	nonWM
149.7226294713	608.45	74862	show_letter	to_ignore	Q	6	7	gQ
151.1565956041	608.45	75579	show_letter	to_remember	P	6	7	P
152.5905617369	608.4	76296	show_letter	to_remember	H	6	7	H
154.0244278442	608.45	77013	show_letter	to_remember	R	6	7	R
155.458393977	608.4	77730	show_letter	to_remember	X	6	7	X
156.8922600843	608.45	78447	show_letter	to_remember	C	6	7	C
158.3262262171	608.45	79164	show_letter	to_remember	S	6	7	S
159.7601923499	608.4	79881	show_letter	to_remember	V	6	7	V
161.1940584572	1475.25	80598	show_dash	work_memory	-	6	7	WM
164.362067341	408.4	82182	show_letter	probe_not_shown	Z	6	7	rZ
165.1663727033	0.0	82584	left_click	ignored_correct	n/a	6	7	255
165.5665748864	0.0	82784	sound_beep	feedback_correct	n/a	6	7	correct
177.2180498432	0.0	88610	left_click	indicate_ready	n/a	6	7	255
177.2340539295	2508.7	88618	show_cross	fixate	+	7	5	nonWM
182.4695907127	608.4	91236	show_letter	to_remember	V	7	5	V
183.90345682	608.45	91953	show_letter	to_ignore	C	7	5	gC
185.3374229528	608.4	92670	show_letter	to_ignore	H	7	5	gH
186.7713890856	608.4	93387	show_letter	to_remember	M	7	5	M
188.2052551929	608.45	94104	show_letter	to_ignore	D	7	5	gD
189.6392213257	608.4	94821	show_letter	to_remember	Q	7	5	Q
