onset	duration	sample	event_type	task_role	letter	trial	memory_cond	value
7.59	2508.7	3796	show_cross	fixate	+	1	3	nonWM
12.8254434963	608.45	6414	show_letter	to_ignore	D	1	3	gD
14.2594114749	608.4	7131	show_letter	to_ignore	M	1	3	gM
15.6932794277	608.45	7848	show_letter	to_ignore	B	1	3	gB
17.1272474062	608.45	8565	show_letter	to_remember	Y	1	3	Y
18.5612153847	608.4	9282	show_letter	to_ignore	H	1	3	gH
19.9950833376	608.45	9999	show_letter	to_remember	Q	1	3	Q
21.4290513161	608.4	10716	show_letter	to_remember	C	1	3	C
22.8629192689	608.45	11432	show_letter	to_ignore	G	1	3	gG
24.2968872475	1683.6	12149	show_dash	work_memory	-	1	3	WM
27.8817071681	458.4	13942	show_letter	probe_target	C	1	3	rC
28.7903403375	0.0	14396	right_click	remembered_correct	n/a	1	3	1
29.1905430357	0.0	14596	sound_beep	feedback_correct	n/a	1	3	correct
31.7439982921	0.0	15873	right_click	indicate_ready	n/a	1	3	1
31.7499998322	2508.7	15876	show_cross	fixate	+	2	5	nonWM
36.9855433542	608.4	18494	show_letter	to_remember	K	2	5	K
38.4194113071	608.45	19211	show_letter	to_ignore	W	2	5	gW
39.8533792856	608.4	19928	show_letter	to_remember	Z	2	5	Z
41.2872472384	608.45	20645	show_letter	to_ignore	Q	2	5	gQ
42.721215217	608.45	21362	show_letter	to_remember	D	2	5	D
44.1551831955	608.4	22079	show_letter	to_remember	C	2	5	C
45.5890511483	608.45	22796	show_letter	to_ignore	M	2	5	gM
47.0230191268	608.4	23513	show_letter	to_remember	P	2	5	P
48.4569871053	1191.8	24229	show_dash	work_memory	-	2	5	WM
51.0580545798	475.05	25530	show_letter	probe_not_shown	J	2	5	rJ
51.997195578	0.0	26000	left_click	ignored_correct	n/a	2	5	255
52.3974983019	0.0	26200	sound_beep	feedback_correct	n/a	2	5	correct
54.8717332291	0.0	27437	left_click	indicate_ready	n/a	2	5	255
54.8762343842	2500.4	27439	show_cross	fixate	+	3	5	nonWM
60.0950736196	608.45	30049	show_letter	to_remember	K	3	5	K
61.5290415981	608.4	30766	show_letter	to_ignore	Z	3	5	gZ
62.9630095766	608.4	31483	show_letter	to_remember	J	3	5	J
64.3968775295	608.45	32199	show_letter	to_remember	V	3	5	V
65.830845508	608.4	32916	show_letter	to_remember	R	3	5	R
67.2647134608	608.45	33633	show_letter	to_ignore	H	3	5	gH
68.6986814394	608.45	34350	show_letter	to_ignore	M	3	5	gM
70.1326494179	608.4	35067	show_letter	to_remember	S	3	5	S
71.5665173707	1500.25	35784	show_dash	work_memory	-	3	5	WM
74.7845431663	491.75	37393	show_letter	probe_target	R	3	5	rR
75.757892943	0.0	37880	right_click	remembered_correct	n/a	3	5	1
76.1581956669	0.0	38080	sound_beep	feedback_correct	n/a	3	5	correct
78.0785884696	0.0	39040	right_click	indicate_ready	n/a	3	5	1
78.0858903434	2508.75	39044	show_cross	fixate	+	4	7	nonWM
83.3214338654	608.4	41662	show_letter	to_remember	W	4	7	W
84.7553018182	608.45	42379	show_letter	to_remember	K	4	7	K
86.1892697967	608.45	43096	show_letter	to_remember	M	4	7	M
87.6232377752	608.4	43813	show_letter	to_remember	C	4	7	C
89.0571057281	608.45	44530	show_letter	to_remember	Q	4	7	Q
90.4910737066	608.4	45247	show_letter	to_ignore	G	4	7	gG
91.9250416851	608.4	45964	show_letter	to_remember	B	4	7	B
93.358909638	608.45	46680	show_letter	to_remember	T	4	7	T
94.7928776165	1150.15	47397	show_dash	work_memory	-	4	7	WM
97.3105236837	383.4	48656	show_letter	probe_target	B	4	7	rB
98.0680180685	0.0	49035	right_click	remembered_correct	n/a	4	7	1
98.4684208181	0.0	49235	sound_beep	feedback_correct	n/a	4	7	correct
101.6281316491	0.0	50815	right_click	indicate_ready	n/a	4	7	1
101.6457361667	2508.7	50824	show_cross	fixate	+	5	5	nonWM
106.881179663	608.45	53442	show_letter	to_ignore	S	5	5	gS
108.3151476416	608.4	54159	show_letter	to_remember	C	5	5	C
109.7490155944	608.45	54876	show_letter	to_remember	G	5	5	G
111.1829835729	608.45	55592	show_letter	to_remember	P	5	5	P
112.6169515514	608.4	56309	show_letter	to_ignore	F	5	5	gF
114.0508195043	608.45	57026	show_letter	to_remember	M	5	5	M
115.4847874828	608.4	57743	show_letter	to_ignore	J	5	5	gJ
116.9187554613	608.4	58460	show_letter	to_remember	L	5	5	L
118.3526234142	1491.9	59177	show_dash	work_memory	-	5	5	WM
121.5539449231	383.4	60778	show_letter	probe_target	G	5	5	rG
122.3031371775	0.0	61153	right_click	remembered_correct	n/a	5	5	1
122.7034399014	0.0	61353	sound_beep	feedback_correct	n/a	5	5	correct
124.7556665347	0.0	62379	right_click	indicate_ready	n/a	5	5	1
124.7719707187	2508.75	62387	show_cross	fixate	+	6	7	nonWM
130.0075142407	608.4	65005	show_letter	to_remember	T	6	7	T
131.4413821935	608.45	65722	show_letter	to_ignore	H	6	7	gH
132.875350172	608.4	66439	show_letter	to_remember	X	6	7	X
134.3092181249	608.45	67156	show_letter	to_remember	S	6	7	S
135.7431861034	608.45	67873	show_letter	to_remember	W	6	7	W
