onset	duration	sample	event_type	task_role	letter	trial	memory_cond	value
4.21	2508.7	2106	show_cross	fixate	+	1	7	nonWM
9.4454272736	608.45	4724	show_letter	to_remember	H	1	7	H
10.8793908087	608.4	5441	show_letter	to_remember	D	1	7	D
12.3132543185	608.45	6158	show_letter	to_remember	W	1	7	W
13.7472178537	608.45	6875	show_letter	to_remember	Y	1	7	Y
15.1811813888	608.4	7592	show_letter	to_ignore	K	1	7	gK
16.6150448986	608.45	8309	show_letter	to_remember	P	1	7	P
18.0490084338	608.45	9026	show_letter	to_remember	X	1	7	X
19.4829719689	608.4	9742	show_letter	to_remember	V	1	7	V
20.9168354787	1558.6	10459	show_dash	work_memory	-	1	7	WM
24.2515808958	508.4	12127	show_letter	probe_target	X	1	7	rX
25.2638375207	0.0	12633	right_click	remembered_correct	n/a	1	7	1
25.6641390043	0.0	12833	sound_beep	feedback_correct	n/a	1	7	correct
26.4505383704	0.0	13226	right_click	indicate_ready	n/a	1	7	1
26.4691430871	2508.7	13236	show_cross	fixate	+	2	3	nonWM
31.704670386	608.4	15853	show_letter	to_ignore	P	2	3	gP
33.1385338958	608.45	16570	show_letter	to_ignore	R	2	3	gR
34.5724974309	608.4	17287	show_letter	to_remember	K	2	3	K
36.0063609407	608.45	18004	show_letter	to_ignore	W	2	3	gW
37.4403244759	608.45	18721	show_letter	to_remember	C	2	3	C
38.874288011	608.4	19438	show_letter	to_ignore	Z	2	3	gZ
40.3081515208	608.45	20155	show_letter	to_ignore	Y	2	3	gY
41.742115056	608.45	20872	show_letter	to_remember	X	2	3	X
43.1759785658	1066.85	21589	show_dash	work_memory	-	2	3	WM
45.4269492267	325.05	22714	show_letter	probe_not_shown	B	2	3	rB
46.0703123307	0.0	23036	left_click	ignored_correct	n/a	2	3	255
46.4705137888	0.0	23236	sound_beep	feedback_correct	n/a	2	3	correct
47.2306064858	0.0	23616	left_click	indicate_ready	n/a	2	3	255
47.2444099852	2508.7	23623	show_cross	fixate	+	3	5	nonWM
52.4798372588	608.45	26241	show_letter	to_ignore	M	3	5	gM
53.9138007939	608.4	26958	show_letter	to_remember	F	3	5	F
55.3476643037	608.45	27675	show_letter	to_remember	G	3	5	G
56.7816278389	608.45	28392	show_letter	to_remember	K	3	5	K
58.215591374	608.4	29109	show_letter	to_remember	Z	3	5	Z
59.6494548838	608.45	29826	show_letter	to_ignore	Q	3	5	gQ
61.083418419	608.4	30543	show_letter	to_ignore	Y	3	5	gY
62.5172819288	608.45	31260	show_letter	to_remember	N	3	5	N
63.9512454639	1558.6	31977	show_dash	work_memory	-	3	5	WM
67.285990881	458.4	33644	show_letter	probe_target	K	3	5	rK
68.1956214884	0.0	34099	right_click	remembered_correct	n/a	3	5	1
68.5960229973	0.0	34299	sound_beep	feedback_correct	n/a	3	5	correct
69.1976755269	0.0	34600	right_click	indicate_ready	n/a	3	5	1
69.2034769977	2508.7	34603	show_cross	fixate	+	4	3	nonWM
74.4389042712	608.45	37220	show_letter	to_ignore	D	4	3	gD
75.8728678064	608.4	37937	show_letter	to_ignore	B	4	3	gB
77.3067313162	608.45	38654	show_letter	to_ignore	G	4	3	gG
78.7406948513	608.45	39371	show_letter	to_remember	J	4	3	J
80.1745583611	608.45	40088	show_letter	to_ignore	W	4	3	gW
81.6085218963	608.45	40805	show_letter	to_remember	L	4	3	L
83.0424854314	608.4	41522	show_letter	to_ignore	K	4	3	gK
84.4763489412	608.45	42239	show_letter	to_remember	C	4	3	C
85.9103124764	1133.5	42956	show_dash	work_memory	-	4	3	WM
88.394642298	358.4	44198	show_letter	probe_target	L	4	3	rL
89.1079231273	0.0	44555	right_click	remembered_correct	n/a	4	3	1
89.5082246108	0.0	44755	sound_beep	feedback_correct	n/a	4	3	correct
90.0573638274	0.0	45030	right_click	indicate_ready	n/a	4	3	1
90.0619649938	2500.4	45032	show_cross	fixate	+	5	3	nonWM
95.2807880579	608.45	47641	show_letter	to_ignore	P	5	3	gP
96.7147515931	608.45	48358	show_letter	to_remember	X	5	3	X
98.1487151282	608.4	49075	show_letter	to_ignore	B	5	3	gB
99.582578638	608.45	49792	show_letter	to_remember	Z	5	3	Z
101.0165421732	608.45	50509	show_letter	to_ignore	H	5	3	gH
102.4505057084	608.4	51226	show_letter	to_ignore	V	5	3	gV
103.8843692181	608.45	51943	show_letter	to_ignore	R	5	3	gR
105.3183327533	608.4	52660	show_letter	to_remember	F	5	3	F
106.7521962631	1383.55	53377	show_dash	work_memory	-	5	3	WM
109.7367529011	450.1	54869	show_letter	probe_not_shown	Q	5	3	rQ
110.6270786144	0.0	55315	left_click	ignored_correct	n/a	5	3	255
111.0272800726	0.0	55515	sound_beep	feedback_correct	n/a	5	3	correct
111.9457129116	0.0	55974	left_click	indicate_ready	n/a	5	3	255
111.9544151177	2508.7	55978	show_cross	fixate	+	6	5	nonWM
117.1898423913	608.45	58596	show_letter	to_remember	V	6	5	V
118.6238059264	608.45	59313	show_letter	to_ignore	C	6	5	gC
120.0576694362	608.45	60030	show_letter	to_ignore	H	6	5	gH
121.4916329714	608.45	60747	show_letter	to_remember	M	6	5	M
122.9255965065	608.4	61464	show_letter	to_ignore	D	6	5	gD
124.3594600163	608.45	62181	show_letter	to_remember	Q	6	5	Q
125.7934235515	608.4	62898	show_letter	to_remember	Z	6	5	Z
127.2273870867	608.4	63615	show_letter	to_remember	Y	6	5	Y
128.6612505965	1891.95	64332	show_dash	work_memory	-	6	5	WM
132.6628650766	566.8	66332	show_letter	probe_not_shown	J	6	5	rJ
133.7814486574	0.0	66892	left_click	ignored_correct	n/a	6	5	255
134.1817501409	0.0	67092	sound_beep	feedback_correct	n/a	6	5	correct
134.6253626045	0.0	67314	left_click	indicate_ready	n/a	6	5	255
134.6303638724	2500.4	67316	show_cross	fixate	+	7	5	nonWM
139.8491869365	608.45	69926	show_letter	to_remember	R	7	5	R
141.2831504716	608.45	70643	show_letter	to_remember	C	7	5	C
142.7171140068	608.4	71360	show_letter	to_ignore	X	7	5	gX
144.1509775166	608.45	72076	show_letter	to_remember	H	7	5	H
145.5849410518	608.4	72793	show_letter	to_remember	N	7	5	N
147.0188045616	608.45	73510	show_letter	to_remember	P	7	5	P
148.4527680967	608.45	74227	show_letter	to_ignore	M	7	5	gM
149.8867316319	608.4	74944	show_letter	to_ignore	L	7	5	gL
151.3205951417	1566.9	75661	show_dash	work_memory	-	7	5	WM
154.6720447935	491.7	77337	show_letter	probe_target	P	7	5	rP
155.6437911484	0.0	77823	right_click	remembered_correct	n/a	7	5	1
156.044092632	0.0	78023	sound_beep	feedback_correct	n/a	7	5	correct
156.9624254456	0.0	78482	right_click	indicate_ready	n/a	7	5	1
156.9729281082	2508.75	78487	show_cross	fixate	+	8	7	nonWM
162.2084554071	608.4	81105	show_letter	to_remember	W	8	7	W
163.6423189169	608.45	81822	show_letter	to_remember	L	8	7	L
165.0762824521	608.45	82539	show_letter	to_remember	D	8	7	D
166.5102459872	608.4	83256	show_letter	to_remember	J	8	7	J
167.944109497	608.45	83973	show_letter	to_remember	C	8	7	C
169.3780730322	608.45	84690	show_letter	to_ignore	F	8	7	gF
170.811936542	608.45	85407	show_letter	to_remember	V	8	7	V
172.2459000771	608.45	86124	show_letter	to_remember	S	8	7	S
173.6798636123	1525.2	86841	show_dash	work_memory	-	8	7	WM
176.9478921154	350.05	88475	show_letter	probe_target	S	8	7	rS
177.6381671123	0.0	88820	right_click	remembered_correct	n/a	8	7	1
178.0384685958	0.0	89020	sound_beep	feedback_correct	n/a	8	7	correct
178.6931345653	0.0	89348	right_click	indicate_ready	n/a	8	7	1
178.6985359346	2500.4	89350	show_cross	fixate	+	9	5	nonWM
183.9173589987	608.45	91960	show_letter	to_ignore	H	9	5	gH
185.3513225339	608.45	92677	show_letter	to_remember	T	9	5	T
186.785286069	608.4	93394	show_letter	to_remember	X	9	5	X
188.2191495788	608.45	94111	show_letter	to_remember	V	9	5	V
189.653113114	608.4	94828	show_letter	to_ignore	F	9	5	gF
191.0869766238	608.45	95544	show_letter	to_remember	K	9	5	K
192.5209401589	608.4	96261	show_letter	to_ignore	C	9	5	gC
193.9549036941	608.4	96978	show_letter	to_remember	G	9	5	G
195.3887672039	1050.15	97695	show_dash	work_memory	-	9	5	WM
197.7063547534	416.75	98854	show_letter	probe_target	X	9	5	rX
198.5250623102	0.0	99264	right_click	remembered_correct	n/a	9	5	1
198.9253637938	0.0	99464	sound_beep	feedback_correct	n/a	9	5	correct
201.4260977741	0.0	100714	right_click	indicate_ready	n/a	9	5	1
201.4413016286	2508.7	100722	show_cross	fixate	+	10	7	nonWM
206.6767289021	608.45	103339	show_letter	to_remember	P	10	7	P
208.1106924373	608.45	104056	show_letter	to_ignore	Q	10	7	gQ
209.5446559724	608.4	104773	show_letter	to_remember	S	10	7	S
210.9785194822	608.45	105490	show_letter	to_remember	W	10	7	W
212.4124830174	608.4	106207	show_letter	to_remember	D	10	7	D
213.8464465525	608.4	106924	show_letter	to_remember	F	10	7	F
215.2803100623	608.45	107641	show_letter	to_remember	C	10	7	C
216.7142735975	608.4	108358	show_letter	to_remember	H	10	7	H
218.1481371073	1025.2	109075	show_dash	work_memory	-	10	7	WM
220.4157119777	608.45	110209	show_letter	probe_not_shown	X	10	7	rX
221.6538258615	0.0	110828	left_click	ignored_correct	n/a	10	7	255
222.0540273196	0.0	111028	sound_beep	feedback_correct	n/a	10	7	correct
223.1307002753	0.0	111566	left_click	indicate_ready	n/a	10	7	255
223.1336010107	2508.7	111568	show_cross	fixate	+	11	3	nonWM
228.3690282842	608.45	114186	show_letter	to_remember	C	11	3	C
229.8029918194	608.4	114902	show_letter	to_ignore	V	11	3	gV
231.2368553292	608.45	115619	show_letter	to_ignore	W	11	3	gW
232.6708188644	608.45	116336	show_letter	to_remember	H	11	3	H
234.1047823995	608.4	117053	show_letter	to_ignore	N	11	3	gN
235.5386459093	608.45	117770	show_letter	to_ignore	X	11	3	gX
236.9726094445	608.4	118487	show_letter	to_remember	R	11	3	R
238.4064729543	608.45	119204	show_letter	to_ignore	M	11	3	gM
239.8404364894	1116.85	119921	show_dash	work_memory	-	11	3	WM
242.2914578668	341.7	121147	show_letter	probe_target	R	11	3	rR
242.9630281217	0.0	121483	right_click	remembered_correct	n/a	11	3	1
243.3632295799	0.0	121683	sound_beep	feedback_correct	n/a	11	3	correct
244.0443022439	0.0	122023	right_click	indicate_ready	n/a	11	3	1
244.0588059208	2500.4	122030	show_cross	fixate	+	12	5	nonWM
249.2776289849	608.45	124640	show_letter	to_remember	Q	12	5	Q
250.71159252	608.45	125357	show_letter	to_remember	M	12	5	M
252.1455560552	608.4	126074	show_letter	to_ignore	C	12	5	gC
