onset	duration	sample	event_type	task_role	letter	trial	memory_cond	value
10.5507618553	2508.444334451	5277	show_cross	fixate	+	1	5	nonWM
15.7844571317	608.4713964795	7894	show_letter	to_remember	M	1	5	M
17.2182654205	608.521402347	8611	show_letter	to_remember	R	1	5	R
18.6521737168	608.4713964795	9328	show_letter	to_remember	L	1	5	L
20.0850819377	608.4713964795	10045	show_letter	to_ignore	X	1	5	gX
21.5179901585	608.4713964795	10761	show_letter	to_ignore	G	1	5	gG
22.9508983793	608.4713964795	11478	show_letter	to_remember	W	1	5	W
24.3847066681	608.521402347	12195	show_letter	to_remember	F	1	5	F
25.818714972	608.4713964795	12912	show_letter	to_ignore	D	1	5	gD
27.2525232608	1094.4784233026	13629	show_dash	work_memory	-	1	5	WM
29.6584049658	432.4507426655	14832	show_letter	probe_target	F	1	5	rF
30.5061689934	0.0	15256	right_click	remembered_correct	n/a	1	5	1
30.9063992209	0.0	15456	sound_beep	feedback_correct	n/a	1	5	correct
34.7517896452	0.0	17379	right_click	indicate_ready	n/a	1	5	1
34.7699910199	2508.3943285834	17388	show_cross	fixate	+	2	5	nonWM
40.0025862132	608.4713964795	20005	show_letter	to_remember	K	2	5	K
41.435494434	608.4713964795	20721	show_letter	to_ignore	C	2	5	gC
42.8684026548	608.4713964795	21438	show_letter	to_ignore	Z	2	5	gZ
44.3023109512	608.4713964795	22155	show_letter	to_remember	M	2	5	M
45.73611924	608.521402347	22872	show_letter	to_remember	L	2	5	L
47.1700275363	608.4713964795	23589	show_letter	to_ignore	F	2	5	gF
48.6029357572	608.4713964795	24305	show_letter	to_remember	G	2	5	G
50.035843978	608.4713964795	25022	show_letter	to_remember	Y	2	5	Y
51.4687521988	1839.915891031	25738	show_dash	work_memory	-	2	5	WM
55.3644464223	553.4649421626	27686	show_letter	probe_target	L	2	5	rL
56.4545287511	0.0	28232	right_click	remembered_correct	n/a	2	5	1
56.8546589711	0.0	28432	sound_beep	feedback_correct	n/a	2	5	correct
