onset	duration	sample	event_type	task_role	letter	trial	memory_cond	value
19.62	1254.35	4906	show_cross	fixate	+	1	5	nonWM
24.8541119799	304.225	6215	show_letter	to_remember	K	1	5	K
26.2877152612	304.2	6573	show_letter	to_ignore	S	1	5	gS
27.7212185422	304.225	6931	show_letter	to_ignore	P	1	5	gP
29.1548218234	304.225	7290	show_letter	to_remember	F	1	5	F
30.5883251044	304.225	7648	show_letter	to_remember	D	1	5	D
32.0219283857	304.225	8006	show_letter	to_remember	L	1	5	L
33.4555316669	304.2	8365	show_letter	to_ignore	T	1	5	gT
34.889034948	304.225	8723	show_letter	to_remember	Z	1	5	Z
36.3226382292	504.25	9082	show_dash	work_memory	-	1	5	WM
38.5562433415	204.225	9640	show_letter	probe_not_shown	Q	1	5	rQ
39.3694452028	0.0	9843	left_click	ignored_correct	n/a	1	5	255
39.7695461185	0.0	9943	sound_beep	feedback_correct	n/a	1	5	correct
40.4769477377	0.0	10120	right_click	indicate_ready	n/a	1	5	1
40.4899477674	1254.375	10123	show_cross	fixate	+	2	3	nonWM
45.7241597475	304.2	11432	show_letter	to_ignore	D	2	3	gD
47.1576630286	304.225	11790	show_letter	to_ignore	B	2	3	gB
48.5912663098	304.2	12149	show_letter	to_ignore	G	2	3	gG
50.0247695908	304.225	12507	show_letter	to_remember	J	2	3	J
51.4583728721	304.225	12866	show_letter	to_ignore	W	2	3	gW
52.8919761533	304.2	13224	show_letter	to_remember	L	2	3	L
54.3254794344	304.225	13582	show_letter	to_ignore	K	2	3	gK
55.7590827156	304.225	13941	show_letter	to_remember	C	2	3	C
57.1925859966	566.775	14299	show_dash	work_memory	-	2	3	WM
59.6763916816	200.025	14920	show_letter	probe_target	L	2	3	rL
60.4646934859	0.0	15117	right_click	remembered_correct	n/a	2	3	1
60.8647944016	0.0	15217	sound_beep	feedback_correct	n/a	2	3	correct
61.1238949947	0.0	15282	left_click	indicate_ready	n/a	2	3	255
61.1265950008	1254.375	15283	show_cross	fixate	+	3	7	nonWM
66.360806981	304.2	16591	show_letter	to_remember	Y	3	7	Y
67.794310262	304.225	16950	show_letter	to_remember	D	3	7	D
69.2279135432	304.2	17308	show_letter	to_remember	Q	3	7	Q
70.6614168243	304.225	17666	show_letter	to_ignore	V	3	7	gV
72.0950201055	304.225	18025	show_letter	to_remember	G	3	7	G
73.5286233868	304.2	18383	show_letter	to_remember	L	3	7	L
74.9621266678	304.225	18742	show_letter	to_remember	F	3	7	F
76.395729949	304.2	19100	show_letter	to_remember	S	3	7	S
77.8292332301	616.775	19458	show_dash	work_memory	-	3	7	WM
80.5130393728	216.7	20129	show_letter	probe_target	G	3	7	rG
81.3754413467	0.0	20345	right_click	remembered_correct	n/a	3	7	1
81.7755422624	0.0	20445	sound_beep	feedback_correct	n/a	3	7	correct
82.0346428555	0.0	20510	left_click	indicate_ready	n/a	3	7	255
82.0466428829	1254.35	20513	show_cross	fixate	+	4	3	nonWM
87.2807548628	304.225	21821	show_letter	to_ignore	P	4	3	gP
88.7143581441	304.2	22180	show_letter	to_ignore	R	4	3	gR
90.1479614253	304.2	22538	show_letter	to_remember	K	4	3	K
91.5814647063	304.225	22896	show_letter	to_ignore	W	4	3	gW
93.0150679876	304.2	23255	show_letter	to_remember	C	4	3	C
94.4485712686	304.225	23613	show_letter	to_ignore	Z	4	3	gZ
95.8821745499	304.2	23972	show_letter	to_ignore	Y	4	3	gY
97.3156778309	304.225	24330	show_letter	to_remember	X	4	3	X
98.7492811121	533.425	24688	show_dash	work_memory	-	4	3	WM
100.9996862629	145.85	25251	show_letter	probe_not_shown	B	4	3	rB
101.574287578	0.0	25395	left_click	ignored_correct	n/a	4	3	255
101.974488494	0.0	25495	sound_beep	feedback_correct	n/a	4	3	correct
102.2071890266	0.0	25553	right_click	indicate_ready	n/a	4	3	1
102.2164890479	1254.375	25555	show_cross	fixate	+	5	3	nonWM
107.4507010281	304.2	26864	show_letter	to_remember	C	5	3	C
108.8842043091	304.225	27222	show_letter	to_ignore	V	5	3	gV
110.3178075903	304.225	27580	show_letter	to_ignore	W	5	3	gW
111.7514108716	304.2	27939	show_letter	to_remember	H	5	3	H
113.1849141526	304.225	28297	show_letter	to_ignore	N	5	3	gN
114.6185174339	304.2	28656	show_letter	to_ignore	X	5	3	gX
116.0520207149	304.225	29014	show_letter	to_remember	R	5	3	R
117.4856239961	304.225	29372	show_letter	to_ignore	M	5	3	gM
118.9192272774	558.4	29731	show_dash	work_memory	-	5	3	WM
121.3695328857	216.7	30343	show_letter	probe_target	R	5	3	rR
122.2215348357	0.0	30556	right_click	remembered_correct	n/a	5	3	1
122.6216357515	0.0	30656	sound_beep	feedback_correct	n/a	5	3	correct
122.8280362239	0.0	30708	left_click	indicate_ready	n/a	5	3	255
122.8364362431	1250.2	30710	show_cross	fixate	+	6	3	nonWM
128.053948185	304.225	32014	show_letter	to_ignore	S	6	3	gS
129.4875514663	304.2	32373	show_letter	to_ignore	N	6	3	gN
130.9211547475	304.2	32731	show_letter	to_remember	R	6	3	R
132.3546580286	304.225	33090	show_letter	to_remember	X	6	3	X
133.7882613098	304.2	33448	show_letter	to_remember	M	6	3	M
135.2217645908	304.225	33806	show_letter	to_ignore	T	6	3	gT
136.6553678721	304.2	34165	show_letter	to_ignore	B	6	3	gB
138.0889711533	304.2	34523	show_letter	to_ignore	G	6	3	gG
139.5224744344	816.8	34882	show_dash	work_memory	-	6	3	WM
143.0063824084	133.35	35753	show_letter	probe_target	R	6	3	rR
143.5279836022	0.0	35883	right_click	remembered_correct	n/a	6	3	1
143.9281845182	0.0	35983	sound_beep	feedback_correct	n/a	6	3	correct
144.1344849904	0.0	36035	left_click	indicate_ready	n/a	6	3	255
144.1398850027	1254.375	36036	show_cross	fixate	+	7	7	nonWM
149.3740969829	304.2	37345	show_letter	to_remember	P	7	7	P
150.8076002639	304.225	37703	show_letter	to_ignore	Q	7	7	gQ
152.2412035452	304.2	38061	show_letter	to_remember	S	7	7	S
153.6747068262	304.225	38420	show_letter	to_remember	W	7	7	W
155.1083101074	304.225	38778	show_letter	to_remember	D	7	7	D
156.5419133887	304.2	39136	show_letter	to_remember	F	7	7	F
157.9754166697	304.225	39495	show_letter	to_remember	C	7	7	C
159.4090199509	304.2	39853	show_letter	to_remember	H	7	7	H
160.842523232	512.6	40212	show_dash	work_memory	-	7	7	WM
163.1096284209	304.2	40778	show_letter	probe_not_shown	X	7	7	rX
164.4386314628	0.0	41111	left_click	ignored_correct	n/a	7	7	255
164.8387323785	0.0	41211	sound_beep	feedback_correct	n/a	7	7	correct
166.2317355669	0.0	41559	right_click	indicate_ready	n/a	7	7	1
166.2434355936	1254.375	41562	show_cross	fixate	+	8	7	nonWM
171.4776475738	304.2	42870	show_letter	to_remember	H	8	7	H
172.9111508548	304.225	43229	show_letter	to_remember	D	8	7	D
174.344754136	304.2	43587	show_letter	to_remember	W	8	7	W
175.7782574171	304.225	43946	show_letter	to_remember	Y	8	7	Y
177.2118606983	304.2	44304	show_letter	to_ignore	K	8	7	gK
178.6454639796	304.2	44662	show_letter	to_remember	P	8	7	P
180.0789672606	304.225	45021	show_letter	to_remember	X	8	7	X
181.5125705418	304.2	45379	show_letter	to_remember	V	8	7	V
182.9460738229	779.3	45738	show_dash	work_memory	-	8	7	WM
186.2799814536	179.2	46571	show_letter	probe_target	X	8	7	rX
186.9836830642	0.0	46747	right_click	remembered_correct	n/a	8	7	1
187.3838839802	0.0	46847	sound_beep	feedback_correct	n/a	8	7	correct
187.9593852974	0.0	46991	left_click	indicate_ready	n/a	8	7	255
187.963585307	1254.35	46992	show_cross	fixate	+	9	5	nonWM
193.1976972869	304.225	48300	show_letter	to_ignore	M	9	5	gM
194.6313005682	304.225	48659	show_letter	to_remember	F	9	5	F
196.0649038494	304.2	49017	show_letter	to_remember	G	9	5	G
197.4984071304	304.225	49376	show_letter	to_remember	K	9	5	K
198.9320104117	304.2	49734	show_letter	to_remember	Z	9	5	Z
200.3655136927	304.225	50092	show_letter	to_ignore	Q	9	5	gQ
201.799116974	304.2	50451	show_letter	to_ignore	Y	9	5	gY
203.2327202552	304.2	50809	show_letter	to_remember	N	9	5	N
204.6662235362	779.3	51168	show_dash	work_memory	-	9	5	WM
208.0001311669	145.85	52001	show_letter	probe_target	K	9	5	rK
208.5795324931	0.0	52146	right_click	remembered_correct	n/a	9	5	1
208.979733409	0.0	52246	sound_beep	feedback_correct	n/a	9	5	correct
209.2123339414	0.0	52304	left_click	indicate_ready	n/a	9	5	255
209.216933952	1250.2	52305	show_cross	fixate	+	10	7	nonWM
214.4344458939	304.225	53610	show_letter	to_remember	W	10	7	W
215.8680491751	304.225	53968	show_letter	to_remember	L	10	7	L
217.3015524561	304.225	54326	show_letter	to_remember	D	10	7	D
218.7351557374	304.225	54685	show_letter	to_remember	J	10	7	J
220.1687590186	304.2	55043	show_letter	to_remember	C	10	7	C
221.6022622997	304.225	55402	show_letter	to_ignore	F	10	7	gF
223.0358655809	304.2	55760	show_letter	to_remember	V	10	7	V
224.4693688619	304.225	56118	show_letter	to_remember	S	10	7	S
225.9029721432	762.625	56477	show_dash	work_memory	-	10	7	WM
229.1701796212	258.375	57294	show_letter	probe_target	S	10	7	rS
230.2016819821	0.0	57551	right_click	remembered_correct	n/a	10	7	1
230.6018828981	0.0	57651	sound_beep	feedback_correct	n/a	10	7	correct
230.8608834909	0.0	57716	left_click	indicate_ready	n/a	10	7	255
230.8704835129	1254.35	57719	show_cross	fixate	+	11	7	nonWM
236.1045954928	304.225	59027	show_letter	to_ignore	P	11	7	gP
237.538198774	304.2	59386	show_letter	to_remember	W	11	7	W
238.9717020551	304.225	59744	show_letter	to_remember	F	11	7	F
240.4053053363	304.225	60102	show_letter	to_remember	S	11	7	S
241.8389086176	304.2	60461	show_letter	to_remember	Z	11	7	Z
243.2724118986	304.225	60819	show_letter	to_remember	T	11	7	T
244.7060151798	304.2	61178	show_letter	to_remember	K	11	7	K
246.1395184608	304.225	61536	show_letter	to_remember	Q	11	7	Q
247.5731217421	633.425	61894	show_dash	work_memory	-	11	7	WM
250.3235280373	212.55	62582	show_letter	probe_not_shown	L	11	7	rL
251.1646299624	0.0	62792	left_click	ignored_correct	n/a	11	7	255
251.5647308781	0.0	62892	sound_beep	feedback_correct	n/a	11	7	correct
251.8502315316	0.0	62964	right_click	indicate_ready	n/a	11	7	1
251.8571315474	1254.375	62965	show_cross	fixate	+	12	3	nonWM
257.0913435275	304.2	64274	show_letter	to_remember	P	12	3	P
258.5248468085	304.225	64632	show_letter	to_ignore	K	12	3	gK
259.9583500896	304.225	64991	show_letter	to_remember	B	12	3	B
261.3919533708	304.225	65349	show_letter	to_ignore	Y	12	3	gY
262.8255566521	304.2	65707	show_letter	to_remember	D	12	3	D
264.2591599333	304.2	66066	show_letter	to_ignore	M	12	3	gM
265.6926632143	304.225	66424	show_letter	to_ignore	C	12	3	gC
267.1262664956	304.2	66783	show_letter	to_ignore	F	12	3	gF
268.5597697766	779.3	67141	show_dash	work_memory	-	12	3	WM
271.8936774073	125.025	67974	show_letter	probe_target	P	12	3	rP
272.391178546	0.0	68099	right_click	remembered_correct	n/a	12	3	1
272.7914794622	0.0	68199	sound_beep	feedback_correct	n/a	12	3	correct
273.0503800548	0.0	68264	left_click	indicate_ready	n/a	12	3	255
273.0604800779	1250.2	68266	show_cross	fixate	+	13	3	nonWM
278.2779920198	304.225	69570	show_letter	to_remember	Y	13	3	Y
279.7115953011	304.2	69929	show_letter	to_ignore	C	13	3	gC
281.1451985823	304.2	70287	show_letter	to_ignore	P	13	3	gP
