onset	duration	sample	event_type	task_role	letter	trial	memory_cond	value
3.14	1257.1	786	show_cross	fixate	+	1	5	nonWM
8.3863	305.95	2098	show_letter	to_ignore	J	1	5	gJ
9.827	305.95	2458	show_letter	to_remember	Q	1	5	Q
11.2688	305.95	2818	show_letter	to_ignore	K	1	5	gK
12.7106	305.95	3179	show_letter	to_remember	F	1	5	F
14.1524	305.7	3539	show_letter	to_remember	Z	1	5	Z
15.5932	305.95	3899	show_letter	to_remember	W	1	5	W
17.0349	305.975	4260	show_letter	to_ignore	M	1	5	gM
18.4767	305.95	4620	show_letter	to_remember	H	1	5	H
19.9185	699.65	4981	show_dash	work_memory	-	1	5	WM
22.9351	213.7	5735	show_letter	probe_not_shown	B	1	5	rB
23.7728	0.0	5944	left_click	ignored_correct	n/a	1	5	255
24.173	0.0	6044	sound_beep	feedback_correct	n/a	1	5	correct
24.221	0.0	6056	left_click	indicate_ready	n/a	1	5	255
24.2429	1257.05	6062	show_cross	fixate	+	2	5	nonWM
29.4891	305.95	7373	show_letter	to_remember	R	2	5	R
30.9309	305.7	7734	show_letter	to_ignore	B	2	5	gB
32.3716	305.95	8094	show_letter	to_remember	Y	2	5	Y
33.8134	305.975	8454	show_letter	to_remember	C	2	5	C
35.2552	305.95	8815	show_letter	to_ignore	Q	2	5	gQ
36.696	305.95	9175	show_letter	to_ignore	F	2	5	gF
38.1378	305.95	9535	show_letter	to_remember	N	2	5	N
39.5795	305.975	9896	show_letter	to_remember	L	2	5	L
41.0213	628.425	10256	show_dash	work_memory	-	2	5	WM
43.7529	289.2	10939	show_letter	probe_not_shown	Z	2	5	rZ
44.8916	0.0	11224	left_click	ignored_correct	n/a	2	5	255
45.2917	0.0	11324	sound_beep	feedback_correct	n/a	2	5	correct
45.8935	0.0	11474	left_click	indicate_ready	n/a	2	5	255
45.9157	1257.025	11480	show_cross	fixate	+	3	3	nonWM
51.1617	305.975	12791	show_letter	to_ignore	Z	3	3	gZ
52.6036	305.95	13152	show_letter	to_remember	K	3	3	K
54.0444	305.95	13512	show_letter	to_ignore	H	3	3	gH
55.4861	305.975	13873	show_letter	to_remember	P	3	3	P
56.9279	305.975	14233	show_letter	to_remember	C	3	3	C
58.3697	305.7	14593	show_letter	to_ignore	S	3	3	gS
59.8105	305.95	14954	show_letter	to_ignore	V	3	3	gV
61.2523	305.975	15314	show_letter	to_ignore	X	3	3	gX
62.6941	720.625	15675	show_dash	work_memory	-	3	3	WM
65.7946	305.95	16450	show_letter	probe_target	C	3	3	rC
67.4076	0.0	16853	right_click	remembered_correct	n/a	3	3	1
67.8077	0.0	16953	sound_beep	feedback_correct	n/a	3	3	correct
68.2513	0.0	17064	right_click	indicate_ready	n/a	3	3	1
68.2752	1257.325	17070	show_cross	fixate	+	4	7	nonWM
73.5214	305.95	18381	show_letter	to_remember	Y	4	7	Y
74.9632	305.95	18742	show_letter	to_ignore	V	4	7	gV
76.405	305.95	19102	show_letter	to_remember	F	4	7	F
77.8468	305.7	19463	show_letter	to_remember	R	4	7	R
79.2876	305.95	19823	show_letter	to_remember	C	4	7	C
80.7293	306.0	20183	show_letter	to_remember	Z	4	7	Z
82.1712	305.925	20544	show_letter	to_remember	Q	4	7	Q
83.6129	305.7	20904	show_letter	to_remember	D	4	7	D
85.0537	972.35	21264	show_dash	work_memory	-	4	7	WM
89.1601	305.95	22291	show_letter	probe_not_shown	K	4	7	rK
90.9776	0.0	22745	left_click	ignored_correct	n/a	4	7	255
91.3777	0.0	22845	sound_beep	feedback_correct	n/a	4	7	correct
91.6895	0.0	22923	left_click	indicate_ready	n/a	4	7	255
91.7087	1257.05	22928	show_cross	fixate	+	5	5	nonWM
96.955	305.925	24240	show_letter	to_remember	G	5	5	G
98.3967	305.7	24600	show_letter	to_ignore	K	5	5	gK
99.8374	305.975	24960	show_letter	to_remember	M	5	5	M
101.2792	305.975	25321	show_letter	to_remember	D	5	5	D
102.721	305.95	25681	show_letter	to_ignore	R	5	5	gR
104.1618	305.95	26041	show_letter	to_ignore	C	5	5	gC
105.6036	305.95	26402	show_letter	to_remember	B	5	5	B
107.0454	305.95	26762	show_letter	to_remember	Y	5	5	Y
108.4871	854.875	27123	show_dash	work_memory	-	5	5	WM
112.1236	305.95	28032	show_letter	probe_target	Y	5	5	rY
114.9958	0.0	28750	right_click	remembered_correct	n/a	5	5	1
115.3959	0.0	28850	sound_beep	feedback_correct	n/a	5	5	correct
115.8131	0.0	28954	right_click	indicate_ready	n/a	5	5	1
115.845	1257.075	28962	show_cross	fixate	+	6	5	nonWM
121.0912	305.975	30274	show_letter	to_ignore	Q	6	5	gQ
122.533	305.975	30634	show_letter	to_ignore	W	6	5	gW
123.9748	305.95	30995	show_letter	to_remember	C	6	5	C
125.4156	305.95	31355	show_letter	to_remember	K	6	5	K
126.8574	305.95	31715	show_letter	to_remember	J	6	5	J
128.2992	305.95	32076	show_letter	to_ignore	P	6	5	gP
129.7409	305.725	32436	show_letter	to_remember	V	6	5	V
131.1817	305.975	32796	show_letter	to_remember	M	6	5	M
132.6235	708.15	33157	show_dash	work_memory	-	6	5	WM
135.6741	276.7	33920	show_letter	probe_target	M	6	5	rM
136.747	0.0	34188	right_click	remembered_correct	n/a	6	5	1
137.1471	0.0	34288	sound_beep	feedback_correct	n/a	6	5	correct
137.2215	0.0	34306	right_click	indicate_ready	n/a	6	5	1
137.2498	1257.075	34313	show_cross	fixate	+	7	5	nonWM
142.496	305.95	35625	show_letter	to_remember	V	7	5	V
143.9378	305.95	35985	show_letter	to_remember	L	7	5	L
145.3796	305.7	36346	show_letter	to_remember	S	7	5	S
146.8204	305.95	36706	show_letter	to_ignore	M	7	5	gM
148.2622	305.975	37067	show_letter	to_remember	R	7	5	R
149.704	305.95	37427	show_letter	to_ignore	D	7	5	gD
151.1457	305.7	37787	show_letter	to_remember	N	7	5	N
152.5865	305.95	38148	show_letter	to_ignore	Q	7	5	gQ
154.0283	532.15	38508	show_dash	work_memory	-	7	5	WM
156.3749	280.725	39095	show_letter	probe_not_shown	K	7	5	rK
157.4704	0.0	39369	left_click	ignored_correct	n/a	7	5	255
157.8705	0.0	39469	sound_beep	feedback_correct	n/a	7	5	correct
158.2086	0.0	39553	left_click	indicate_ready	n/a	7	5	255
158.2357	1257.05	39560	show_cross	fixate	+	8	3	nonWM
163.4818	305.975	40871	show_letter	to_ignore	S	8	3	gS
164.9236	305.7	41232	show_letter	to_remember	G	8	3	G
166.3644	305.95	41592	show_letter	to_ignore	N	8	3	gN
167.8062	305.95	41953	show_letter	to_ignore	B	8	3	gB
