onset	duration	sample	event_type	task_role	letter	trial	memory_cond	value
22.2933838443	2508.3943285834	11149	show_cross	fixate	+	1	7	nonWM
27.5267016264	608.4713964795	13766	show_letter	to_remember	Z	1	7	Z
28.9605338966	608.4713964795	14483	show_letter	to_remember	P	1	7	P
30.3942661644	608.521402347	15200	show_letter	to_remember	W	1	7	W
31.8280984346	608.4713964795	15917	show_letter	to_remember	Q	1	7	Q
33.2609306822	608.4713964795	16633	show_letter	to_ignore	B	1	7	gB
34.6937629298	608.4713964795	17350	show_letter	to_remember	G	1	7	G
36.1265951774	608.4713964795	18066	show_letter	to_remember	J	1	7	J
37.5604274476	608.4713964795	18783	show_letter	to_remember	M	1	7	M
38.9941597154	1111.9804769489	19500	show_dash	work_memory	-	1	7	WM
41.4339146251	608.4713964795	20720	show_letter	probe_not_shown	V	1	7	rV
43.2235549031	0.0	21615	left_click	ignored_correct	n/a	1	7	255
43.6237639103	0.0	21815	sound_beep	feedback_correct	n/a	1	7	correct
52.9804744943	0.0	26494	right_click	indicate_ready	n/a	1	7	1
52.9993749197	2508.444334451	26504	show_cross	fixate	+	2	7	nonWM
58.2326927018	608.521402347	29121	show_letter	to_remember	L	2	7	L
59.666524972	608.4713964795	29838	show_letter	to_remember	C	2	7	C
61.0993572196	608.4713964795	30554	show_letter	to_ignore	Z	2	7	gZ
62.5331894897	608.4713964795	31271	show_letter	to_remember	M	2	7	M
63.9670217598	608.4713964795	31988	show_letter	to_remember	T	2	7	T
65.4007540277	608.521402347	32705	show_letter	to_remember	B	2	7	B
66.8345862978	608.4713964795	33422	show_letter	to_remember	G	2	7	G
68.2679185567	608.2213671417	34139	show_letter	to_remember	K	2	7	K
69.7004507976	1549.831853311	34855	show_dash	work_memory	-	2	7	WM
73.0158254141	608.4713964795	36513	show_letter	probe_not_shown	D	2	7	rD
74.8673670853	0.0	37439	left_click	ignored_correct	n/a	2	7	255
75.2674760902	0.0	37639	sound_beep	feedback_correct	n/a	2	7	correct
81.5125166424	0.0	40762	left_click	indicate_ready	n/a	2	7	255
81.5317170745	2508.3943285834	40772	show_cross	fixate	+	3	3	nonWM
86.7640348341	608.521402347	43388	show_letter	to_ignore	Z	3	3	gZ
88.1978671043	608.4713964795	44105	show_letter	to_remember	K	3	3	K
89.6306993519	608.4713964795	44822	show_letter	to_ignore	H	3	3	gH
91.0635315995	608.4713964795	45538	show_letter	to_remember	P	3	3	P
92.4973638696	608.4713964795	46255	show_letter	to_remember	C	3	3	C
93.9310961375	608.521402347	46972	show_letter	to_ignore	S	3	3	gS
95.3649284076	608.521402347	47689	show_letter	to_ignore	V	3	3	gV
96.7987606778	608.4713964795	48406	show_letter	to_ignore	X	3	3	gX
98.2315929254	1435.9684928751	49123	show_dash	work_memory	-	3	3	WM
101.3201624374	560.0157108131	50667	show_letter	probe_target	C	3	3	rC
102.4236872735	0.0	51219	right_click	remembered_correct	n/a	3	3	1
102.8238962807	0.0	51419	sound_beep	feedback_correct	n/a	3	3	correct
106.9328887586	0.0	53474	right_click	indicate_ready	n/a	3	3	1
106.9514891772	2508.3943285834	53483	show_cross	fixate	+	4	7	nonWM
112.1838069368	608.4713964795	56100	show_letter	to_remember	P	4	7	P
113.6166391844	608.4713964795	56816	show_letter	to_remember	L	4	7	L
