onset	duration	sample	event_type	task_role	letter	trial	memory_cond	value
5.4213637964	0.0	2712	right_click	remembered_correct	n/a	0	0	1
6.4380719932	2508.444334451	3220	show_cross	fixate	+	1	7	nonWM
11.6718289629	608.521402347	5838	show_letter	to_ignore	X	1	7	gX
13.1057815623	608.4713964795	6555	show_letter	to_remember	J	1	7	J
14.5389340766	608.3713847443	7271	show_letter	to_remember	N	1	7	N
15.9716865483	608.4713964795	7988	show_letter	to_remember	R	1	7	R
17.4046390413	608.4713964795	8704	show_letter	to_remember	S	1	7	S
18.83849163	608.521402347	9421	show_letter	to_remember	V	1	7	V
20.2724442295	608.521402347	10138	show_letter	to_remember	Y	1	7	Y
21.7063968289	608.4713964795	10855	show_letter	to_remember	H	1	7	H
23.1393493218	1064.4749027661	11572	show_dash	work_memory	-	1	7	WM
25.4852989748	608.4713964795	12745	show_letter	probe_not_shown	C	1	7	rC
27.9222583129	0.0	13964	left_click	ignored_correct	n/a	1	7	255
28.3224008956	0.0	14164	sound_beep	feedback_correct	n/a	1	7	correct
34.2768345589	0.0	17141	right_click	indicate_ready	n/a	1	7	1
34.295836581	2508.444334451	17151	show_cross	fixate	+	2	5	nonWM
39.5295935508	608.521402347	19768	show_letter	to_remember	M	2	5	M
40.9635461502	608.4713964795	20485	show_letter	to_ignore	G	2	5	gG
42.3964986432	608.4713964795	21202	show_letter	to_remember	L	2	5	L
43.8294511362	608.4713964795	21918	show_letter	to_remember	Z	2	5	Z
45.2634037356	608.4713964795	22635	show_letter	to_remember	B	2	5	B
46.6972563243	608.521402347	23352	show_letter	to_remember	Y	2	5	Y
48.1312089237	608.521402347	24069	show_letter	to_ignore	R	2	5	gR
49.5651615232	608.4713964795	24787	show_letter	to_ignore	C	2	5	gC
50.9981140161	1203.9912732607	25503	show_dash	work_memory	-	2	5	WM
53.6229933525	608.4713964795	26816	show_letter	probe_not_shown	T	2	5	rT
