onset	duration	sample	event_type	task_role	letter	trial	memory_cond	value
1.994	0.0	998	left_click	ignored_correct	n/a	0	0	255
3.0109607741	2508.7	1506	show_cross	fixate	+	1	5	nonWM
8.2464032721	608.45	4124	show_letter	to_remember	Q	1	5	Q
9.6803709772	608.4	4841	show_letter	to_remember	M	1	5	M
11.1142386566	608.45	5558	show_letter	to_ignore	C	1	5	gC
12.5482063617	608.45	6275	show_letter	to_ignore	X	1	5	gX
13.9820740411	608.45	6992	show_letter	to_ignore	S	1	5	gS
15.4160417462	608.45	7709	show_letter	to_remember	W	1	5	W
16.8500094513	608.4	8426	show_letter	to_remember	R	1	5	R
18.2838771307	608.45	9143	show_letter	to_remember	H	1	5	H
19.7178448358	1833.6	9860	show_dash	work_memory	-	1	5	WM
23.6027410201	341.75	11802	show_letter	probe_target	Q	1	5	rQ
24.2850159724	0.0	12144	right_click	remembered_correct	n/a	1	5	1
24.6853186199	0.0	12344	sound_beep	feedback_correct	n/a	1	5	correct
35.78326441	0.0	17893	left_click	indicate_ready	n/a	1	5	255
35.7911664363	2508.75	17897	show_cross	fixate	+	2	3	nonWM
41.0267089599	608.4	20514	show_letter	to_remember	C	2	3	C
42.4605766394	608.45	21231	show_letter	to_ignore	V	2	3	gV
43.8945443444	608.4	21948	show_letter	to_ignore	W	2	3	gW
45.3284120239	608.45	22665	show_letter	to_remember	H	2	3	H
46.7623797289	608.45	23382	show_letter	to_ignore	N	2	3	gN
48.196347434	608.4	24099	show_letter	to_ignore	X	2	3	gX
49.6302151134	608.45	24816	show_letter	to_remember	R	2	3	R
51.0641828185	608.45	25533	show_letter	to_ignore	M	2	3	gM
52.4981505236	1116.8	26250	show_dash	work_memory	-	2	3	WM
54.9490790028	608.45	27476	show_letter	probe_target	R	2	3	rR
56.6699202694	0.0	28336	right_click	remembered_correct	n/a	2	3	1
57.0701228913	0.0	28536	sound_beep	feedback_correct	n/a	2	3	correct
75.736609444	0.0	37869	left_click	indicate_ready	n/a	2	3	255
75.7410105725	2500.4	37872	show_cross	fixate	+	3	3	nonWM
80.9599488384	608.4	40481	show_letter	to_remember	V	3	3	V
82.3938165179	608.45	41198	show_letter	to_ignore	W	3	3	gW
83.8277842229	608.4	41915	show_letter	to_ignore	S	3	3	gS
85.2616519024	608.45	42632	show_letter	to_remember	R	3	3	R
86.6956196075	608.45	43349	show_letter	to_ignore	B	3	3	gB
88.1294872869	608.45	44066	show_letter	to_remember	N	3	3	N
89.563454992	608.45	44783	show_letter	to_ignore	P	3	3	gP
90.997422697	608.3	45500	show_letter	to_ignore	Z	3	3	gZ
92.4312903765	1925.3	46217	show_dash	work_memory	-	3	3	WM
96.4996336011	275.05	48251	show_letter	probe_not_shown	X	3	3	rX
97.0446733629	0.0	48523	left_click	ignored_correct	n/a	3	3	255
97.4449760105	0.0	48723	sound_beep	feedback_correct	n/a	3	3	correct
102.5036731866	0.0	51253	left_click	indicate_ready	n/a	3	3	255
102.5188770853	2508.7	51260	show_cross	fixate	+	4	7	nonWM
107.7543195833	608.45	53878	show_letter	to_remember	P	4	7	P
109.1882872883	608.4	54595	show_letter	to_ignore	Q	4	7	gQ
110.6221549678	608.45	55312	show_letter	to_remember	S	4	7	S
112.0561226728	608.45	56029	show_letter	to_remember	W	4	7	W
113.4900903779	608.4	56746	show_letter	to_remember	D	4	7	D
114.9239580574	608.45	57463	show_letter	to_remember	F	4	7	F
116.3579257624	608.4	58180	show_letter	to_remember	C	4	7	C
117.7917934419	608.45	58897	show_letter	to_remember	H	4	7	H
119.2257611469	1025.15	59614	show_dash	work_memory	-	4	7	WM
121.4933426114	283.4	60748	show_letter	probe_not_shown	X	4	7	rX
122.044984066	0.0	61023	left_click	ignored_correct	n/a	4	7	255
122.4451866879	0.0	61224	sound_beep	feedback_correct	n/a	4	7	correct
131.6705523017	0.0	65836	left_click	indicate_ready	n/a	4	7	255
131.6809549692	2508.7	65841	show_cross	fixate	+	5	7	nonWM
136.9163974672	608.45	68459	show_letter	to_remember	H	5	7	H
138.3503651723	608.4	69176	show_letter	to_remember	D	5	7	D
139.7843328774	608.4	69893	show_letter	to_remember	W	5	7	W
141.2182005568	608.45	70610	show_letter	to_remember	Y	5	7	Y
142.6521682619	608.4	71327	show_letter	to_ignore	K	5	7	gK
144.0860359413	608.45	72044	show_letter	to_remember	P	5	7	P
145.5200036464	608.45	72761	show_letter	to_remember	X	5	7	X
146.9538713258	608.45	73478	show_letter	to_remember	V	5	7	V
148.3878390309	1558.6	74195	show_dash	work_memory	-	5	7	WM
151.7225941453	358.35	75862	show_letter	probe_target	X	5	7	rX
152.4248742274	0.0	76213	right_click	remembered_correct	n/a	5	7	1
152.825176875	0.0	76414	sound_beep	feedback_correct	n/a	5	7	correct
157.8310605084	0.0	78917	left_click	indicate_ready	n/a	5	7	255
157.8417632528	2508.75	78922	show_cross	fixate	+	6	7	nonWM
163.0773057765	608.4	81540	show_letter	to_remember	W	6	7	W
164.5111734559	608.45	82257	show_letter	to_remember	L	6	7	L
165.945141161	608.4	82974	show_letter	to_remember	D	6	7	D
167.3791088661	608.4	83691	show_letter	to_remember	J	6	7	J
168.8129765455	608.45	84407	show_letter	to_remember	C	6	7	C
170.2469442506	608.4	85124	show_letter	to_ignore	F	6	7	gF
171.68081193	608.45	85841	show_letter	to_remember	V	6	7	V
173.1147796351	608.4	86558	show_letter	to_remember	S	6	7	S
174.5486473145	1525.25	87275	show_dash	work_memory	-	6	7	WM
177.816685321	391.75	88909	show_letter	probe_target	S	6	7	rS
178.5853824341	0.0	89294	right_click	remembered_correct	n/a	6	7	1
178.9856850817	0.0	89494	sound_beep	feedback_correct	n/a	6	7	correct
191.3755621551	0.0	95689	left_click	indicate_ready	n/a	6	7	255
191.3889655921	2500.4	95695	show_cross	fixate	+	7	3	nonWM
196.6078038323	608.45	98305	show_letter	to_remember	P	7	3	P
198.0417715374	608.45	99022	show_letter	to_ignore	K	7	3	gK
199.4757392425	608.4	99739	show_letter	to_remember	B	7	3	B
200.9096069219	608.45	100456	show_letter	to_ignore	Y	7	3	gY
202.343574627	608.4	101173	show_letter	to_remember	D	7	3	D
203.7774423064	608.45	101890	show_letter	to_ignore	M	7	3	gM
205.2113099859	608.45	102607	show_letter	to_ignore	C	7	3	gC
206.6453777166	608.4	103324	show_letter	to_ignore	F	7	3	gF
208.079245396	1558.6	104041	show_dash	work_memory	-	7	3	WM
211.4140005104	166.7	105708	show_letter	probe_target	P	7	3	rP
211.73448269	0.0	105868	right_click	remembered_correct	n/a	7	3	1
212.1347853376	0.0	106068	sound_beep	feedback_correct	n/a	7	3	correct
218.4593071027	0.0	109231	left_click	indicate_ready	n/a	7	3	255
218.466909052	2508.7	109234	show_cross	fixate	+	8	7	nonWM
223.70235155	608.45	111852	show_letter	to_ignore	P	8	7	gP
225.1363192551	608.45	112569	show_letter	to_remember	W	8	7	W
226.5702869602	608.4	113286	show_letter	to_remember	F	8	7	F
228.0041546396	608.45	114003	show_letter	to_remember	S	8	7	S
229.4381223447	608.4	114720	show_letter	to_remember	Z	8	7	Z
230.8719900241	608.45	115437	show_letter	to_remember	T	8	7	T
232.3059577292	608.45	116154	show_letter	to_remember	K	8	7	K
233.7399254343	608.4	116871	show_letter	to_remember	Q	8	7	Q
235.1737931137	1266.9	117588	show_dash	work_memory	-	8	7	WM
237.9249985914	583.4	118963	show_letter	probe_not_shown	L	8	7	rL
239.0817952229	0.0	119542	left_click	ignored_correct	n/a	8	7	255
239.4821978961	0.0	119742	sound_beep	feedback_correct	n/a	8	7	correct
247.784326769	0.0	123893	left_click	indicate_ready	n/a	8	7	255
247.795729693	2508.75	123899	show_cross	fixate	+	9	3	nonWM
253.0312722167	608.4	126517	show_letter	to_ignore	D	9	3	gD
254.4651398961	608.45	127234	show_letter	to_ignore	B	9	3	gB
255.8991076012	608.4	127951	show_letter	to_ignore	G	9	3	gG
257.3329752806	608.45	128667	show_letter	to_remember	J	9	3	J
258.7669429857	608.45	129384	show_letter	to_ignore	W	9	3	gW
260.2009106908	608.4	130101	show_letter	to_remember	L	9	3	L
261.6347783702	608.45	130818	show_letter	to_ignore	K	9	3	gK
263.0687460753	608.4	131535	show_letter	to_remember	C	9	3	C
264.5026137547	1133.55	132252	show_dash	work_memory	-	9	3	WM
266.9870508263	358.35	133495	show_letter	probe_target	L	9	3	rL
267.6948323191	0.0	133848	right_click	remembered_correct	n/a	9	3	1
268.0951349667	0.0	134049	sound_beep	feedback_correct	n/a	9	3	correct
275.2107595903	0.0	137606	left_click	indicate_ready	n/a	9	3	255
275.223662899	2500.45	137613	show_cross	fixate	+	10	5	nonWM
280.442601165	608.45	140222	show_letter	to_remember	R	10	5	R
281.87656887	608.4	140939	show_letter	to_remember	C	10	5	C
283.3104365495	608.45	141656	show_letter	to_ignore	X	10	5	gX
284.7444042545	608.4	142373	show_letter	to_remember	H	10	5	H
286.178271934	608.45	143090	show_letter	to_remember	N	10	5	N
287.612239639	608.4	143807	show_letter	to_remember	P	10	5	P
289.0462073441	608.4	144524	show_letter	to_ignore	M	10	5	gM
290.4800750236	608.45	145241	show_letter	to_ignore	L	10	5	gL
291.9140427286	1566.9	145958	show_dash	work_memory	-	10	5	WM
295.2654021007	358.4	147634	show_letter	probe_target	P	10	5	rP
295.9651815416	0.0	147984	right_click	remembered_correct	n/a	10	5	1
296.3653841636	0.0	148184	sound_beep	feedback_correct	n/a	10	5	correct
297.8375616666	0.0	148920	left_click	indicate_ready	n/a	10	5	255
297.8497647958	2500.4	148926	show_cross	fixate	+	11	5	nonWM
303.0686030361	608.45	151535	show_letter	to_remember	K	11	5	K
304.5025707411	608.45	152252	show_letter	to_ignore	S	11	5	gS
305.9365384462	608.4	152969	show_letter	to_ignore	P	11	5	gP
307.3704061256	608.45	153686	show_letter	to_remember	F	11	5	F
308.8043738307	608.4	154403	show_letter	to_remember	D	11	5	D
310.2382415101	608.45	155120	show_letter	to_remember	L	11	5	L
311.6722092152	608.45	155837	show_letter	to_ignore	T	11	5	gT
313.1061769203	608.4	156554	show_letter	to_remember	Z	11	5	Z
314.5400445997	1008.5	157271	show_dash	work_memory	-	11	5	WM
316.774317523	333.4	158388	show_letter	probe_not_shown	Q	11	5	rQ
317.4315860631	0.0	158717	left_click	ignored_correct	n/a	11	5	255
317.8318887106	0.0	158917	sound_beep	feedback_correct	n/a	11	5	correct
322.9168926325	0.0	161459	left_click	indicate_ready	n/a	11	5	255
322.9268951974	2508.7	161464	show_cross	fixate	+	12	3	nonWM
328.1623376954	608.45	164082	show_letter	to_ignore	S	12	3	gS
329.5963054005	608.45	164799	show_letter	to_ignore	N	12	3	gN
331.0301730799	608.45	165516	show_letter	to_remember	R	12	3	R
332.464140785	608.45	166233	show_letter	to_remember	X	12	3	X
333.89810849	608.4	166950	show_letter	to_remember	M	12	3	M
335.3319761695	608.45	167667	show_letter	to_ignore	T	12	3	gT
336.7659438745	608.4	168384	show_letter	to_ignore	B	12	3	gB
338.199811554	608.45	169101	show_letter	to_ignore	G	12	3	gG
339.6337792591	1633.6	169818	show_dash	work_memory	-	12	3	WM
343.118572847	225.05	171560	show_letter	probe_target	R	12	3	rR
343.565787524	0.0	171784	right_click	remembered_correct	n/a	12	3	1
343.9661901973	0.0	171984	sound_beep	feedback_correct	n/a	12	3	correct
346.4666313727	0.0	173234	left_click	indicate_ready	n/a	12	3	255
346.4699322191	2508.75	173236	show_cross	fixate	+	13	7	nonWM
351.7054747428	608.4	175854	show_letter	to_remember	M	13	7	M
353.1394424479	608.4	176571	show_letter	to_ignore	Q	13	7	gQ
354.5733101273	608.45	177288	show_letter	to_remember	W	13	7	W
356.0071778067	608.45	178005	show_letter	to_remember	B	13	7	B
357.4411455118	608.45	178722	show_letter	to_remember	Z	13	7	Z
358.8751132169	608.4	179439	show_letter	to_remember	D	13	7	D
360.3089808963	608.45	180155	show_letter	to_remember	R	13	7	R
361.7429486014	608.45	180872	show_letter	to_remember	L	13	7	L
363.1769163065	1533.55	181589	show_dash	work_memory	-	13	7	WM
366.4615585707	333.4	183232	show_letter	probe_not_shown	Y	13	7	rY
367.1156262899	0.0	183559	left_click	ignored_correct	n/a	13	7	255
367.5158289119	0.0	183759	sound_beep	feedback_correct	n/a	13	7	correct
373.7085168715	0.0	186855	left_click	indicate_ready	n/a	13	7	255
373.7146184361	2508.7	186858	show_cross	fixate	+	14	3	nonWM
378.9500609341	608.45	189476	show_letter	to_ignore	P	14	3	gP
380.3840286392	608.45	190193	show_letter	to_ignore	R	14	3	gR
381.8178963186	608.45	190910	show_letter	to_remember	K	14	3	K
383.2518640237	608.45	191627	show_letter	to_ignore	W	14	3	gW
384.6858317288	608.4	192344	show_letter	to_remember	C	14	3	C
386.1196994082	608.45	193061	show_letter	to_ignore	Z	14	3	gZ
387.5536671133	608.4	193778	show_letter	to_ignore	Y	14	3	gY
388.9875347927	608.45	194495	show_letter	to_remember	X	14	3	X
390.4215024978	1066.85	195212	show_dash	work_memory	-	14	3	WM
392.6724797045	425.05	196337	show_letter	probe_not_shown	B	14	3	rB
393.5136954131	0.0	196758	left_click	ignored_correct	n/a	14	3	255
393.9138980351	0.0	196958	sound_beep	feedback_correct	n/a	14	3	correct
414.2683174158	0.0	207135	left_click	indicate_ready	n/a	14	3	255
414.2814207758	2508.7	207142	show_cross	fixate	+	15	3	nonWM
419.5168632738	608.45	209759	show_letter	to_ignore	N	15	3	gN
420.9508309789	608.45	210476	show_letter	to_ignore	B	15	3	gB
422.384798684	608.4	211193	show_letter	to_remember	T	15	3	T
423.8186663634	608.45	211910	show_letter	to_remember	S	15	3	S
425.2526340685	608.4	212627	show_letter	to_remember	X	15	3	X
426.6865017479	608.45	213344	show_letter	to_ignore	C	15	3	gC
428.120469453	608.45	214061	show_letter	to_ignore	Q	15	3	gQ
429.5544371581	608.4	214778	show_letter	to_ignore	R	15	3	gR
430.9883048375	1608.6	215495	show_dash	work_memory	-	15	3	WM
434.4230856009	291.7	217213	show_letter	probe_target	S	15	3	rS
434.9970327753	0.0	217500	right_click	remembered_correct	n/a	15	3	1
435.3972353972	0.0	217700	sound_beep	feedback_correct	n/a	15	3	correct
440.2978920478	0.0	220150	left_click	indicate_ready	n/a	15	3	255
440.3088948692	2508.7	220155	show_cross	fixate	+	16	3	nonWM
445.5443373672	608.45	222773	show_letter	to_ignore	P	16	3	gP
446.9783050723	608.4	223490	show_letter	to_remember	X	16	3	X
448.4121727517	608.45	224207	show_letter	to_ignore	B	16	3	gB
449.8461404568	608.45	224924	show_letter	to_remember	Z	16	3	Z
451.2801081619	608.4	225641	show_letter	to_ignore	H	16	3	gH
452.7139758413	608.45	226358	show_letter	to_ignore	V	16	3	gV
454.1479435464	608.4	227075	show_letter	to_ignore	R	16	3	gR
455.5818112258	608.45	227792	show_letter	to_remember	F	16	3	F
457.0157789309	1383.55	228509	show_dash	work_memory	-	16	3	WM
460.0003442479	308.4	230001	show_letter	probe_not_shown	Q	16	3	rQ
460.6046992196	0.0	230303	left_click	ignored_correct	n/a	16	3	255
461.0049018415	0.0	230503	sound_beep	feedback_correct	n/a	16	3	correct
470.3889081347	0.0	235195	left_click	indicate_ready	n/a	16	3	255
470.4047121873	2508.7	235203	show_cross	fixate	+	17	5	nonWM
475.6401546853	608.45	237821	show_letter	to_remember	T	17	5	T
477.0741223904	608.4	238538	show_letter	to_remember	Y	17	5	Y
478.5079900698	608.45	239255	show_letter	to_remember	K	17	5	K
479.9419577749	608.45	239972	show_letter	to_remember	Z	17	5	Z
481.3759254799	608.4	240689	show_letter	to_remember	F	17	5	F
482.8097931594	608.45	241406	show_letter	to_ignore	Q	17	5	gQ
484.2437608644	608.4	242123	show_letter	to_ignore	G	17	5	gG
485.6776285439	608.45	242840	show_letter	to_ignore	W	17	5	gW
487.111596249	1833.6	243557	show_dash	work_memory	-	17	5	WM
490.9964924332	316.75	245499	show_letter	probe_not_shown	L	17	5	rL
491.6189520474	0.0	245810	left_click	ignored_correct	n/a	17	5	255
492.0191546693	0.0	246011	sound_beep	feedback_correct	n/a	17	5	correct
494.2562283108	0.0	247129	left_click	indicate_ready	n/a	17	5	255
494.2645304396	2508.75	247133	show_cross	fixate	+	18	5	nonWM
499.5000729633	608.45	249751	show_letter	to_remember	V	18	5	V
500.9339406427	608.45	250468	show_letter	to_ignore	C	18	5	gC
502.3679083478	608.45	251185	show_letter	to_ignore	H	18	5	gH
503.8018760529	608.4	251902	show_letter	to_remember	M	18	5	M
505.2357437323	608.45	252619	show_letter	to_ignore	D	18	5	gD
506.6697114374	608.4	253336	show_letter	to_remember	Q	18	5	Q
