onset	duration	sample	event_type	task_role	letter	trial	memory_cond	value
6.116	1250.2	1530	show_cross	fixate	+	1	7	nonWM
11.3334830823	304.225	2834	show_letter	to_remember	W	1	7	W
12.7670784339	304.2	3193	show_letter	to_remember	D	1	7	D
14.2005737857	304.225	3551	show_letter	to_remember	R	1	7	R
15.6341691373	304.225	3910	show_letter	to_remember	Z	1	7	Z
17.0677644889	304.2	4268	show_letter	to_remember	M	1	7	M
18.5012598408	304.225	4626	show_letter	to_ignore	T	1	7	gT
19.9348551923	304.2	4985	show_letter	to_remember	H	1	7	H
21.3683505442	304.225	5343	show_letter	to_remember	L	1	7	L
22.8019458958	970.975	5701	show_dash	work_memory	-	1	7	WM
26.9025325996	237.55	6727	show_letter	probe_target	W	1	7	rW
27.8380295662	0.0	6961	right_click	remembered_correct	n/a	1	7	1
28.2381282689	0.0	7061	sound_beep	feedback_correct	n/a	1	7	correct
95.3318107174	0.0	23834	right_click	indicate_ready	n/a	1	7	1
95.3464106701	1254.35	23838	show_cross	fixate	+	2	3	nonWM
100.5804936986	304.225	25146	show_letter	to_ignore	R	2	3	gR
102.0140890501	304.2	25505	show_letter	to_ignore	X	2	3	gX
103.447584402	304.225	25863	show_letter	to_remember	S	2	3	S
104.8811797536	304.2	26221	show_letter	to_remember	P	2	3	P
106.3146751055	304.225	26580	show_letter	to_remember	N	2	3	N
107.748270457	304.2	26938	show_letter	to_ignore	D	2	3	gD
109.1818658086	304.2	27296	show_letter	to_ignore	G	2	3	gG
110.6153611605	304.225	27655	show_letter	to_ignore	J	2	3	gJ
112.0489565121	687.6	28013	show_dash	work_memory	-	2	3	WM
115.0160468913	304.225	28755	show_letter	probe_not_shown	M	2	3	rM
117.8215377944	0.0	29456	left_click	ignored_correct	n/a	2	3	255
118.2216364971	0.0	29556	sound_beep	feedback_correct	n/a	2	3	correct
136.9359758158	0.0	34235	right_click	indicate_ready	n/a	2	3	1
136.9527757613	1254.35	34239	show_cross	fixate	+	3	3	nonWM
142.1868587898	304.225	35548	show_letter	to_ignore	D	3	3	gD
143.6204541414	304.2	35906	show_letter	to_ignore	C	3	3	gC
145.0539494933	304.225	36264	show_letter	to_remember	R	3	3	R
146.4875448448	304.2	36623	show_letter	to_ignore	G	3	3	gG
147.9210401967	304.225	36981	show_letter	to_remember	Z	3	3	Z
149.3546355483	304.225	37340	show_letter	to_ignore	X	3	3	gX
150.7881309002	304.225	37698	show_letter	to_ignore	L	3	3	gL
152.2217262517	304.225	38056	show_letter	to_remember	K	3	3	K
153.6553216033	791.775	38415	show_dash	work_memory	-	3	3	WM
157.0391106313	270.875	39261	show_letter	probe_target	K	3	3	rK
158.1071071684	0.0	39528	right_click	remembered_correct	n/a	3	3	1
158.507205871	0.0	39628	sound_beep	feedback_correct	n/a	3	3	correct
166.3592804107	0.0	41591	right_click	indicate_ready	n/a	3	3	1
166.3738803633	1254.375	41594	show_cross	fixate	+	4	7	nonWM
171.6080633915	304.2	42903	show_letter	to_remember	K	4	7	K
173.0415587433	304.225	43261	show_letter	to_remember	G	4	7	G
174.4751540949	304.2	43620	show_letter	to_remember	J	4	7	J
175.9086494468	304.225	43978	show_letter	to_remember	Z	4	7	Z
177.3422447984	304.225	44337	show_letter	to_remember	H	4	7	H
178.7758401499	304.2	44695	show_letter	to_remember	D	4	7	D
180.2093355018	304.225	45053	show_letter	to_ignore	P	4	7	gP
181.6429308534	304.2	45412	show_letter	to_remember	V	4	7	V
183.0764262053	833.475	45770	show_dash	work_memory	-	4	7	WM
186.6270146925	233.375	46658	show_letter	probe_target	G	4	7	rG
187.5568116776	0.0	46890	right_click	remembered_correct	n/a	4	7	1
187.9570103799	0.0	46990	sound_beep	feedback_correct	n/a	4	7	correct
191.1687999657	0.0	47793	right_click	indicate_ready	n/a	4	7	1
191.1776999368	1254.35	47795	show_cross	fixate	+	5	7	nonWM
196.4117829653	304.225	49104	show_letter	to_remember	Y	5	7	Y
197.8453783169	304.225	49462	show_letter	to_remember	S	5	7	S
199.2789736684	304.2	49821	show_letter	to_remember	N	5	7	N
200.7124690203	304.225	50179	show_letter	to_remember	M	5	7	M
202.1460643719	304.2	50538	show_letter	to_remember	F	5	7	F
203.5795597238	304.225	50896	show_letter	to_remember	Q	5	7	Q
205.0131550753	304.2	51254	show_letter	to_remember	H	5	7	H
206.4466504272	304.225	51613	show_letter	to_ignore	W	5	7	gW
207.8802457788	612.6	51971	show_dash	work_memory	-	5	7	WM
210.5473371307	254.2	52638	show_letter	probe_target	N	5	7	rN
211.5488338834	0.0	52888	right_click	remembered_correct	n/a	5	7	1
211.9490325857	0.0	52988	sound_beep	feedback_correct	n/a	5	7	correct
220.5921045605	0.0	55149	right_click	indicate_ready	n/a	5	7	1
220.5989045385	1254.35	55151	show_cross	fixate	+	6	3	nonWM
225.832987567	304.225	56459	show_letter	to_ignore	P	6	3	gP
227.2665829185	304.2	56818	show_letter	to_ignore	M	6	3	gM
228.7000782704	304.225	57176	show_letter	to_remember	D	6	3	D
230.133673622	304.2	57534	show_letter	to_ignore	Z	6	3	gZ
231.5671689739	304.225	57893	show_letter	to_ignore	B	6	3	gB
233.0007643254	304.225	58251	show_letter	to_remember	R	6	3	R
234.4342596773	304.225	58610	show_letter	to_ignore	N	6	3	gN
235.8678550289	304.225	58968	show_letter	to_remember	G	6	3	G
237.3014503804	712.6	59326	show_dash	work_memory	-	6	3	WM
240.3685404354	308.375	60093	show_letter	probe_not_shown	F	6	3	rF
241.578536512	0.0	60396	left_click	ignored_correct	n/a	6	3	255
241.9787352143	0.0	60496	sound_beep	feedback_correct	n/a	6	3	correct
244.5314269372	0.0	61134	right_click	indicate_ready	n/a	6	3	1
244.535826923	1254.375	61135	show_cross	fixate	+	7	7	nonWM
249.7700099511	304.2	62444	show_letter	to_remember	F	7	7	F
251.203505303	304.225	62802	show_letter	to_remember	M	7	7	M
252.6371006545	304.2	63160	show_letter	to_remember	B	7	7	B
254.0705960064	304.225	63519	show_letter	to_ignore	N	7	7	gN
255.504191358	304.225	63877	show_letter	to_remember	L	7	7	L
256.9377867096	304.2	64235	show_letter	to_remember	X	7	7	X
258.3712820614	304.225	64594	show_letter	to_remember	J	7	7	J
259.804877413	304.2	64952	show_letter	to_remember	Y	7	7	Y
261.2383727649	879.325	65311	show_dash	work_memory	-	7	7	WM
264.9722606577	258.375	66244	show_letter	probe_not_shown	P	7	7	rP
265.9924573498	0.0	66499	left_click	ignored_correct	n/a	7	7	255
266.3926560521	0.0	66599	sound_beep	feedback_correct	n/a	7	7	correct
268.6026488862	0.0	67152	right_click	indicate_ready	n/a	7	7	1
268.6061488749	1250.2	67153	show_cross	fixate	+	8	3	nonWM
273.8236319571	304.225	68457	show_letter	to_remember	B	8	3	B
275.2572273087	304.2	68815	show_letter	to_ignore	F	8	3	gF
276.6907226606	304.225	69174	show_letter	to_ignore	H	8	3	gH
278.1243180122	304.225	69532	show_letter	to_remember	R	8	3	R
279.5579133637	304.2	69890	show_letter	to_ignore	Z	8	3	gZ
280.9914087156	304.225	70249	show_letter	to_remember	G	8	3	G
282.4250040672	304.2	70607	show_letter	to_ignore	M	8	3	gM
283.8584994191	304.225	70966	show_letter	to_ignore	V	8	3	gV
285.2920947706	820.95	71324	show_dash	work_memory	-	8	3	WM
288.7925834203	195.875	72199	show_letter	probe_target	B	8	3	rB
289.5626809232	0.0	72392	right_click	remembered_correct	n/a	8	3	1
289.9627796259	0.0	72492	sound_beep	feedback_correct	n/a	8	3	correct
298.9485504895	0.0	74738	right_click	indicate_ready	n/a	8	3	1
298.9608504496	1254.35	74741	show_cross	fixate	+	9	3	nonWM
304.1949334781	304.225	76050	show_letter	to_ignore	H	9	3	gH
305.6285288297	304.2	76408	show_letter	to_remember	M	9	3	M
307.0620241816	304.225	76767	show_letter	to_ignore	W	9	3	gW
308.4956195331	304.225	77125	show_letter	to_ignore	N	9	3	gN
309.9292148847	304.2	77483	show_letter	to_remember	G	9	3	G
311.3627102366	304.225	77842	show_letter	to_ignore	B	9	3	gB
312.7963055881	304.2	78200	show_letter	to_remember	T	9	3	T
314.22980094	304.225	78558	show_letter	to_ignore	L	9	3	gL
315.6633962916	516.75	78917	show_dash	work_memory	-	9	3	WM
317.9470888867	208.375	79488	show_letter	probe_target	T	9	3	rT
318.7748862026	0.0	79695	right_click	remembered_correct	n/a	9	3	1
319.1749849052	0.0	79795	sound_beep	feedback_correct	n/a	9	3	correct
325.1815654289	0.0	81296	right_click	indicate_ready	n/a	9	3	1
325.1981653751	1254.375	81301	show_cross	fixate	+	10	7	nonWM
330.4323484032	304.2	82609	show_letter	to_ignore	J	10	7	gJ
331.8658437551	304.225	82967	show_letter	to_remember	T	10	7	T
333.2994391067	304.2	83326	show_letter	to_remember	V	10	7	V
334.7329344585	304.2	83684	show_letter	to_remember	D	10	7	D
336.1665298101	304.225	84043	show_letter	to_remember	X	10	7	X
337.6001251617	304.2	84401	show_letter	to_remember	G	10	7	G
339.0336205136	304.225	84759	show_letter	to_remember	N	10	7	N
340.4672158651	304.2	85118	show_letter	to_remember	R	10	7	R
341.900711217	845.975	85476	show_dash	work_memory	-	10	7	WM
345.5012995421	229.2	86376	show_letter	probe_target	R	10	7	rR
346.4051966112	0.0	86602	right_click	remembered_correct	n/a	10	7	1
346.8052953139	0.0	86702	sound_beep	feedback_correct	n/a	10	7	correct
348.4352900286	0.0	87110	right_click	indicate_ready	n/a	10	7	1
348.4516899754	1250.2	87114	show_cross	fixate	+	11	7	nonWM
353.6691730577	304.225	88418	show_letter	to_remember	Y	11	7	Y
355.1027684093	304.2	88777	show_letter	to_ignore	W	11	7	gW
356.5362637612	304.225	89135	show_letter	to_remember	S	11	7	S
