name	x	y	z
FP1	0.950538	0.307015	-0.047106
FPZ	0.999781	-0.000000	-0.020942
FP2	0.950538	-0.307015	-0.047106
AF7	0.808049	0.584930	-0.070105
AF3	0.895651	0.370991	0.245307
AFZ	0.929776	-0.000000	0.368125
AF4	0.895651	-0.370991	0.245307
AF8	0.808049	-0.584930	-0.070105
F9	0.523703	0.702601	-0.481754
F7	0.586909	0.804853	-0.088025
F5	0.635836	0.741843	0.213030
F3	0.677367	0.566366	0.469472
F1	0.704562	0.306352	0.640110
FZ	0.714473	-0.000000	0.699663
F2	0.704562	-0.306352	0.640110
F4	0.677367	-0.566366	0.469472
F6	0.635593	-0.741559	0.214735
F8	0.586909	-0.804853	-0.088025
F10	0.523703	-0.702601	-0.481754
FT9	0.274183	0.824224	-0.495459
FT7	0.309113	0.945733	-0.100188
FC5	0.338919	0.896922	0.284015
FC3	0.364584	0.697385	0.617036
FC1	0.381633	0.380303	0.842452
FCZ	0.387516	-0.000000	0.921863
FC2	0.381633	-0.380303	0.842452
FC4	0.364584	-0.697385	0.617036
FC6	0.338919	-0.896922	0.284015
FT8	0.309113	-0.945733	-0.100188
FT10	0.274183	-0.824224	-0.495459
T7	0.000000	0.994576	-0.104008
C5	0.000000	0.951057	0.309017
C3	0.000000	0.743145	0.669131
C1	0.000000	0.406737	0.913545
CZ	0.000000	-0.000000	1.000000
C2	0.000000	-0.406737	0.913545
C4	0.000000	-0.743145	0.669131
C6	0.000000	-0.951057	0.309017
T8	0.000000	-0.994576	-0.104008
TP9	-0.268422	0.826118	-0.495459
TP7	-0.307462	0.946271	-0.100188
CP5	-0.343610	0.895135	0.284015
CP3	-0.369444	0.694822	0.617036
CP1	-0.380968	0.380968	0.842452
CPZ	-0.387516	-0.000000	0.921863
CP2	-0.380968	-0.380968	0.842452
CP4	-0.369444	-0.694822	0.617036
CP6	-0.343610	-0.895135	0.284015
TP8	-0.307468	-0.946288	-0.100014
TP10	-0.268422	-0.826118	-0.495459
P7	-0.585504	0.805877	-0.088025
P5	-0.641000	0.737386	0.213030
P3	-0.676377	0.567548	0.469472
P1	-0.707209	0.300192	0.640110
PZ	-0.714473	-0.000000	0.699663
P2	-0.707209	-0.300192	0.640110
P4	-0.676377	-0.567548	0.469472
P6	-0.640755	-0.737104	0.214735
P8	-0.585504	-0.805877	-0.088025
PO9	-0.726597	0.508769	-0.461749
PO7	-0.807027	0.586339	-0.070105
PO3	-0.898854	0.363161	0.245307
POZ	-0.929776	-0.000000	0.368125
PO4	-0.898854	-0.363161	0.245307
PO8	-0.807027	-0.586339	-0.070105
PO10	-0.726597	-0.508769	-0.461749
O1	-0.950001	0.308674	-0.047106
OZ	-0.999781	-0.000000	-0.020942
O2	-0.950001	-0.308674	-0.047106
LEYE	0.670147	0.674842	-0.309017
REYE	0.809982	-0.296411	-0.506034
