onset	duration	sample	event_type	task_role	letter	trial	memory_cond	value
10.512	2508.7	5257	show_cross	fixate	+	1	3	nonWM
15.7474322652	608.45	7875	show_letter	to_remember	B	1	3	B
17.1813971675	608.4	8592	show_letter	to_ignore	F	1	3	gF
18.6152620444	608.45	9309	show_letter	to_ignore	H	1	3	gH
20.0492269468	608.45	10026	show_letter	to_remember	R	1	3	R
21.4831918491	608.4	10743	show_letter	to_ignore	Z	1	3	gZ
22.917056726	608.45	11460	show_letter	to_remember	G	1	3	G
24.3510216283	608.4	12177	show_letter	to_ignore	M	1	3	gM
25.7848865052	608.45	12893	show_letter	to_ignore	V	1	3	gV
27.2188514076	1641.9	13610	show_dash	work_memory	-	1	3	WM
30.7202424097	458.45	15361	show_letter	probe_target	B	1	3	rB
31.6359754371	0.0	15819	left_click	ignored_incorrect	n/a	1	3	255
32.0361772768	0.0	16019	sound_buzz	feedback_incorrect	n/a	1	3	wrong
33.6401854502	0.0	16821	left_click	indicate_ready	n/a	1	3	255
33.6548891919	2508.7	16828	show_cross	fixate	+	2	7	nonWM
38.8903214571	608.45	19446	show_letter	to_remember	K	2	7	K
40.3242863594	608.4	20163	show_letter	to_remember	G	2	7	G
41.7581512363	608.45	20880	show_letter	to_remember	J	2	7	J
43.1921161387	608.45	21597	show_letter	to_remember	Z	2	7	Z
44.626081041	608.4	22314	show_letter	to_remember	H	2	7	H
46.0599459179	608.45	23031	show_letter	to_remember	D	2	7	D
47.4939108202	608.4	23748	show_letter	to_ignore	P	2	7	gP
48.9277756971	608.45	24465	show_letter	to_remember	V	2	7	V
50.3617405995	1666.95	25182	show_dash	work_memory	-	2	7	WM
53.9132443538	233.35	26958	show_letter	probe_target	G	2	7	rG
54.3672598876	0.0	27185	left_click	ignored_incorrect	n/a	2	7	255
54.7675617528	0.0	27385	sound_buzz	feedback_incorrect	n/a	2	7	wrong
55.4748417349	0.0	27738	left_click	indicate_ready	n/a	2	7	255
55.4805431858	2508.7	27741	show_cross	fixate	+	3	7	nonWM
60.715975451	608.45	30359	show_letter	to_remember	Y	3	7	Y
62.1499403533	608.45	31076	show_letter	to_ignore	W	3	7	gW
63.5839052557	608.4	31793	show_letter	to_remember	S	3	7	S
65.0177701326	608.45	32510	show_letter	to_remember	J	3	7	J
66.4517350349	608.45	33227	show_letter	to_remember	P	3	7	P
67.8855999118	608.45	33944	show_letter	to_remember	C	3	7	C
69.3195648141	608.45	34661	show_letter	to_remember	D	3	7	D
70.7535297165	608.4	35378	show_letter	to_remember	K	3	7	K
72.1873945934	1766.95	36095	show_dash	work_memory	-	3	7	WM
75.9389492549	158.35	37970	show_letter	probe_target	C	3	7	rC
76.2546295863	0.0	38128	left_click	ignored_incorrect	n/a	3	7	255
76.654831426	0.0	38328	sound_buzz	feedback_incorrect	n/a	3	7	wrong
77.4149248477	0.0	38708	left_click	indicate_ready	n/a	3	7	255
77.422926884	2508.7	38712	show_cross	fixate	+	4	5	nonWM
82.6583591492	608.45	41330	show_letter	to_remember	L	4	5	L
84.0923240515	608.45	42047	show_letter	to_remember	F	4	5	F
85.5262889539	608.4	42764	show_letter	to_ignore	M	4	5	gM
86.9601538307	608.45	43481	show_letter	to_ignore	J	4	5	gJ
88.3941187331	608.45	44198	show_letter	to_remember	K	4	5	K
89.8280836354	608.4	44915	show_letter	to_ignore	N	4	5	gN
91.2619485123	608.45	45632	show_letter	to_remember	R	4	5	R
92.6959134147	608.4	46349	show_letter	to_remember	H	4	5	H
94.1297782916	1750.3	47066	show_dash	work_memory	-	4	5	WM
97.848024477	416.75	48925	show_letter	probe_not_shown	G	4	5	rG
98.6693334763	0.0	49336	left_click	ignored_correct	n/a	4	5	255
99.0696353414	0.0	49536	sound_beep	feedback_correct	n/a	4	5	correct
100.8580904512	0.0	50430	left_click	indicate_ready	n/a	4	5	255
100.8658924366	2500.4	50434	show_cross	fixate	+	5	7	nonWM
106.0847204765	608.45	53043	show_letter	to_remember	P	5	7	P
107.5186853788	608.4	53760	show_letter	to_ignore	Y	5	7	gY
108.9525502557	608.45	54477	show_letter	to_remember	R	5	7	R
110.3865151581	608.45	55194	show_letter	to_remember	T	5	7	T
111.8204800604	608.4	55911	show_letter	to_remember	B	5	7	B
113.2543449373	608.45	56628	show_letter	to_remember	G	5	7	G
114.6883098396	608.45	57345	show_letter	to_remember	V	5	7	V
116.122274742	608.4	58062	show_letter	to_remember	M	5	7	M
117.5561396189	1425.25	58779	show_dash	work_memory	-	5	7	WM
120.6241203307	233.35	60313	show_letter	probe_target	P	5	7	rP
121.0841373917	0.0	60543	left_click	ignored_incorrect	n/a	5	7	255
121.4843392314	0.0	60743	sound_buzz	feedback_incorrect	n/a	5	7	wrong
122.1653125193	0.0	61084	left_click	indicate_ready	n/a	5	7	255
122.1747149119	2508.75	61088	show_cross	fixate	+	6	5	nonWM
127.4102472025	608.4	63706	show_letter	to_remember	J	6	5	J
128.8441120794	608.45	64423	show_letter	to_remember	S	6	5	S
130.2780769818	608.45	65140	show_letter	to_remember	Y	6	5	Y
131.7120418841	608.4	65857	show_letter	to_ignore	T	6	5	gT
133.145906761	608.45	66574	show_letter	to_ignore	P	6	5	gP
134.5798716634	608.4	67291	show_letter	to_remember	F	6	5	F
136.0137365402	608.45	68008	show_letter	to_ignore	M	6	5	gM
137.4477014426	608.45	68725	show_letter	to_remember	K	6	5	K
138.8816663449	1066.8	69442	show_dash	work_memory	-	6	5	WM
141.2325645801	241.75	70617	show_letter	probe_not_shown	V	6	5	rV
141.705785001	0.0	70854	left_click	ignored_correct	n/a	6	5	255
142.1059868407	0.0	71054	sound_beep	feedback_correct	n/a	6	5	correct
143.4198211733	0.0	71711	left_click	indicate_ready	n/a	6	5	255
143.4335246604	2508.7	71718	show_cross	fixate	+	7	5	nonWM
148.6689569256	608.45	74335	show_letter	to_ignore	Z	7	5	gZ
150.1029218279	608.45	75052	show_letter	to_remember	W	7	5	W
151.5368867303	608.4	75769	show_letter	to_ignore	T	7	5	gT
152.9707516072	608.45	76486	show_letter	to_remember	R	7	5	R
154.4047165095	608.4	77203	show_letter	to_remember	H	7	5	H
155.8386814119	608.4	77920	show_letter	to_remember	L	7	5	L
157.2725462888	608.45	78637	show_letter	to_remember	D	7	5	D
158.7065111911	608.4	79354	show_letter	to_ignore	J	7	5	gJ
160.140376068	1416.9	80071	show_dash	work_memory	-	7	5	WM
163.1916525291	416.75	81597	show_letter	probe_target	H	7	5	rH
164.0150620628	0.0	82009	left_click	ignored_incorrect	n/a	7	5	255
164.415363928	0.0	82209	sound_buzz	feedback_incorrect	n/a	7	5	wrong
165.9137452225	0.0	82958	left_click	indicate_ready	n/a	7	5	255
165.9261483787	2508.7	82964	show_cross	fixate	+	8	3	nonWM
171.1616806693	608.4	85582	show_letter	to_ignore	G	8	3	gG
172.5955455462	608.45	86299	show_letter	to_remember	L	8	3	L
174.0295104486	608.4	87016	show_letter	to_remember	X	8	3	X
175.4633753255	608.45	87733	show_letter	to_ignore	P	8	3	gP
176.8973402278	608.45	88450	show_letter	to_ignore	H	8	3	gH
178.3312051047	608.45	89167	show_letter	to_ignore	M	8	3	gM
179.765170007	608.45	89884	show_letter	to_remember	N	8	3	N
181.1991349094	608.4	90601	show_letter	to_ignore	R	8	3	gR
182.6329997863	1358.55	91317	show_dash	work_memory	-	8	3	WM
185.567546543	358.4	92785	show_letter	probe_not_shown	Z	8	3	rZ
186.2717257361	0.0	93137	left_click	ignored_correct	n/a	8	3	255
186.6720276013	0.0	93337	sound_beep	feedback_correct	n/a	8	3	correct
187.537547851	0.0	93770	left_click	indicate_ready	n/a	8	3	255
187.5517514654	2508.7	93777	show_cross	fixate	+	9	3	nonWM
192.7871837306	608.45	96395	show_letter	to_ignore	D	9	3	gD
194.221148633	608.35	97112	show_letter	to_ignore	C	9	3	gC
195.6551135353	608.4	97829	show_letter	to_remember	R	9	3	R
