onset	duration	sample	event_type	task_role	letter	trial	memory_cond	value
9.576	2508.7	4789	show_cross	fixate	+	1	7	nonWM
14.8114265248	608.45	7407	show_letter	to_ignore	C	1	7	gC
16.2453898549	608.4	8124	show_letter	to_remember	Z	1	7	Z
17.6792531596	608.45	8841	show_letter	to_remember	L	1	7	L
19.1132164897	608.45	9558	show_letter	to_remember	K	1	7	K
20.5471798198	608.4	10275	show_letter	to_remember	R	1	7	R
21.9810431245	608.45	10992	show_letter	to_remember	G	1	7	G
23.4150064546	608.4	11709	show_letter	to_remember	B	1	7	B
24.8488697593	608.45	12425	show_letter	to_remember	T	1	7	T
26.2828330894	1033.5	13142	show_dash	work_memory	-	1	7	WM
28.5671118679	608.4	14285	show_letter	probe_target	Z	1	7	rZ
29.7666157919	0.0	14884	right_click	remembered_correct	n/a	1	7	1
30.1669172182	0.0	15084	sound_beep	feedback_correct	n/a	1	7	correct
35.6205990434	0.0	17811	left_click	indicate_ready	n/a	1	7	255
35.6367031237	2508.7	17819	show_cross	fixate	+	2	5	nonWM
40.8721296485	608.45	20437	show_letter	to_ignore	Z	2	5	gZ
42.3060929786	608.45	21154	show_letter	to_remember	T	2	5	T
43.7400563087	608.4	21871	show_letter	to_remember	M	2	5	M
45.1739196134	608.45	22588	show_letter	to_remember	S	2	5	S
46.6078829435	608.4	23305	show_letter	to_ignore	Y	2	5	gY
48.0417462482	608.45	24022	show_letter	to_remember	V	2	5	V
49.4757095783	608.45	24739	show_letter	to_remember	N	2	5	N
50.9096729084	608.4	25456	show_letter	to_ignore	H	2	5	gH
52.3435362131	1083.5	26173	show_dash	work_memory	-	2	5	WM
54.7278403356	591.8	27365	show_letter	probe_not_shown	Q	2	5	rQ
55.8986369859	0.0	27950	left_click	ignored_correct	n/a	2	5	255
56.2988383868	0.0	28150	sound_beep	feedback_correct	n/a	2	5	correct
59.3266055465	0.0	29664	left_click	indicate_ready	n/a	2	5	255
59.3298063575	2508.7	29666	show_cross	fixate	+	3	7	nonWM
64.5652328823	608.45	32284	show_letter	to_remember	W	3	7	W
65.9991962124	608.4	33001	show_letter	to_ignore	T	3	7	gT
67.4330595171	608.45	33718	show_letter	to_remember	M	3	7	M
68.8670228472	608.4	34435	show_letter	to_remember	P	3	7	P
70.3007861266	608.5	35151	show_letter	to_remember	G	3	7	G
71.734849482	608.45	35868	show_letter	to_remember	H	3	7	H
