onset	duration	sample	event_type	task_role	letter	trial	memory_cond	value
4.624	636.85	1157	show_cross	bad_trial	+	1	0	nonWM
7.1459954302	0.0	1787	left_click	bad_trial	n/a	1	0	255
7.5460947052	0.0	1888	sound_buzz	bad_trial	n/a	1	0	wrong
131.5008701011	0.0	32876	right_click	remembered_incorrect	n/a	1	0	1
131.5263700549	268.225	32883	show_cross	bad_trial	+	2	0	nonWM
132.5817681425	0.0	33146	right_click	remembered_incorrect	n/a	2	0	1
132.9818674175	0.0	33246	sound_buzz	bad_trial	n/a	2	0	wrong
134.6644643687	0.0	33667	right_click	remembered_incorrect	n/a	2	0	1
134.6938643154	1257.325	33674	show_cross	fixate	+	3	3	nonWM
139.9410548076	305.7	34986	show_letter	to_remember	P	3	3	P
141.3818521969	305.95	35346	show_letter	to_ignore	T	3	3	gT
142.823849584	305.9	35707	show_letter	to_ignore	Z	3	3	gZ
144.2654469719	305.95	36067	show_letter	to_ignore	Q	3	3	gQ
145.7062443612	305.95	36428	show_letter	to_remember	V	3	3	V
147.1480417486	306.0	36788	show_letter	to_ignore	B	3	3	gB
148.5897391363	305.95	37148	show_letter	to_remember	X	3	3	X
150.0315365238	305.7	37509	show_letter	to_ignore	G	3	3	gG
151.4723339131	678.9	37869	show_dash	work_memory	-	3	3	WM
154.4058285977	306.0	38602	show_letter	probe_target	V	3	3	rV
159.498919369	0.0	39876	left_click	ignored_incorrect	n/a	3	3	255
159.8990186441	0.0	39976	sound_buzz	feedback_incorrect	n/a	3	3	wrong
170.1498000698	0.0	42538	right_click	indicate_ready	n/a	3	3	1
170.178400018	1198.575	42546	show_cross	bad_trial	+	4	0	nonWM
174.9479913756	0.0	43738	right_click	remembered_incorrect	n/a	4	0	1
175.3480906506	0.0	43838	sound_buzz	bad_trial	n/a	4	0	wrong
176.8989878404	0.0	44226	right_click	remembered_incorrect	n/a	4	0	1
176.9163878089	494.7	44230	show_cross	bad_trial	+	5	0	nonWM
178.8761842577	0.0	44720	left_click	bad_trial	n/a	5	0	255
179.2762835328	0.0	44820	sound_buzz	bad_trial	n/a	5	0	wrong
183.1207765666	0.0	45781	right_click	remembered_incorrect	n/a	5	0	1
183.1524765092	1257.075	45789	show_cross	fixate	+	6	3	nonWM
