onset	duration	sample	event_type	task_role	letter	trial	memory_cond	value
4.516	1263.075	1130	show_cross	fixate	+	1	3	nonWM
9.8211878574	313.7	2456	show_letter	to_remember	C	1	3	C
11.3289844063	313.7	2833	show_letter	to_ignore	V	1	3	gV
12.8367809552	313.7	3210	show_letter	to_ignore	W	1	3	gW
14.3445775041	313.675	3587	show_letter	to_remember	H	1	3	H
15.8522740533	313.45	3964	show_letter	to_ignore	N	1	3	gN
17.3600706022	313.425	4341	show_letter	to_ignore	X	1	3	gX
18.8678671511	313.45	4718	show_letter	to_remember	R	1	3	R
20.3755637003	313.45	5095	show_letter	to_ignore	M	1	3	gM
21.8823602515	566.925	5472	show_dash	work_memory	-	1	3	WM
24.4029544823	293.45	6102	show_letter	probe_target	R	1	3	rR
25.5230519186	0.0	6382	right_click	remembered_correct	n/a	1	3	1
25.9231510028	0.0	6482	sound_beep	feedback_correct	n/a	1	3	correct
26.103050591	0.0	6527	right_click	indicate_ready	n/a	1	3	1
26.1637504521	1263.3	6542	show_cross	fixate	+	2	7	nonWM
31.4699383072	313.7	7868	show_letter	to_remember	W	2	7	W
32.9776348563	313.45	8245	show_letter	to_remember	L	2	7	L
34.4854314053	313.45	8622	show_letter	to_remember	D	2	7	D
35.9932279542	313.45	8999	show_letter	to_remember	J	2	7	J
37.5009245033	313.475	9376	show_letter	to_remember	C	2	7	C
39.0077210545	313.7	9753	show_letter	to_ignore	F	2	7	gF
40.5155176035	313.7	10130	show_letter	to_remember	V	2	7	V
42.0233141524	313.7	10507	show_letter	to_remember	S	2	7	S
43.5310107015	774.15	10884	show_dash	work_memory	-	2	7	WM
46.8805030351	313.475	11721	show_letter	probe_target	S	2	7	rS
48.2223999638	0.0	12057	right_click	remembered_correct	n/a	2	7	1
48.622499048	0.0	12157	sound_beep	feedback_correct	n/a	2	7	correct
49.3824973085	0.0	12347	right_click	indicate_ready	n/a	2	7	1
49.4351971879	1263.05	12360	show_cross	fixate	+	3	3	nonWM
54.741385043	313.45	13686	show_letter	to_ignore	N	3	3	gN
56.2490815921	313.425	14063	show_letter	to_ignore	B	3	3	gB
57.7558781433	313.7	14440	show_letter	to_remember	T	3	3	T
59.2636746922	313.7	14817	show_letter	to_remember	S	3	3	S
60.7714712411	313.7	15194	show_letter	to_remember	X	3	3	X
62.2791677903	313.7	15571	show_letter	to_ignore	C	3	3	gC
63.7869643392	313.7	15948	show_letter	to_ignore	Q	3	3	gQ
65.2946608884	313.725	16325	show_letter	to_ignore	R	3	3	gR
66.8024574373	814.375	16702	show_dash	work_memory	-	3	3	WM
70.3129494024	258.975	17579	show_letter	probe_target	S	3	3	rS
71.2909471639	0.0	17824	right_click	remembered_correct	n/a	3	3	1
71.6910462482	0.0	17924	sound_beep	feedback_correct	n/a	3	3	correct
74.1118407074	0.0	18529	right_click	indicate_ready	n/a	3	3	1
74.1683405781	1263.075	18543	show_cross	fixate	+	4	7	nonWM
79.4735284354	313.7	19869	show_letter	to_remember	Y	4	7	Y
80.9813249844	313.7	20246	show_letter	to_remember	D	4	7	D
82.4891215333	313.7	20623	show_letter	to_remember	Q	4	7	Q
83.9968180824	313.725	21000	show_letter	to_ignore	V	4	7	gV
85.5046146313	313.7	21377	show_letter	to_remember	G	4	7	G
87.0124111803	313.7	21754	show_letter	to_remember	L	4	7	L
88.5202077292	313.45	22131	show_letter	to_remember	F	4	7	F
90.0279042783	313.45	22508	show_letter	to_remember	S	4	7	S
91.5357008273	627.15	22885	show_dash	work_memory	-	4	7	WM
94.2972945065	313.7	23575	show_letter	probe_target	G	4	7	rG
96.2048901403	0.0	24052	right_click	remembered_correct	n/a	4	7	1
96.6049892245	0.0	24152	sound_beep	feedback_correct	n/a	4	7	correct
98.5248848302	0.0	24632	right_click	indicate_ready	n/a	4	7	1
98.5785847073	1263.075	24646	show_cross	fixate	+	5	7	nonWM
103.8847725624	313.45	25972	show_letter	to_remember	P	5	7	P
105.3925691113	313.45	26349	show_letter	to_ignore	Q	5	7	gQ
106.8993656625	313.7	26726	show_letter	to_remember	S	5	7	S
108.4070622117	313.725	27103	show_letter	to_remember	W	5	7	W
109.9148587606	313.7	27480	show_letter	to_remember	D	5	7	D
111.4226553095	313.7	27857	show_letter	to_remember	F	5	7	F
112.9304518584	313.7	28234	show_letter	to_remember	C	5	7	C
114.4381484076	313.725	28611	show_letter	to_remember	H	5	7	H
115.9459449565	523.675	28987	show_dash	work_memory	-	5	7	WM
118.2936395831	313.7	29574	show_letter	probe_not_shown	X	5	7	rX
119.5896366167	0.0	29898	left_click	ignored_correct	n/a	5	7	255
