onset	duration	sample	event_type	task_role	letter	trial	memory_cond	value
2.276	0.0	570	right_click	remembered_correct	n/a	0	0	1
3.3235984015	1263.075	832	show_cross	fixate	+	1	7	nonWM
8.6287903064	313.7	2158	show_letter	to_remember	Z	1	7	Z
10.1365880057	313.7	2535	show_letter	to_remember	N	1	7	N
11.644385705	313.7	2912	show_letter	to_remember	K	1	7	K
13.1521834042	313.7	3289	show_letter	to_remember	G	1	7	G
14.6598811037	313.725	3666	show_letter	to_remember	B	1	7	B
16.1676788029	313.7	4043	show_letter	to_remember	M	1	7	M
17.6754765022	313.7	4420	show_letter	to_remember	Y	1	7	Y
19.1831742017	313.475	4797	show_letter	to_ignore	R	1	7	gR
20.6909719009	773.9	5174	show_dash	work_memory	-	1	7	WM
24.0394667915	313.7	6011	show_letter	probe_target	K	1	7	rK
25.4962645686	0.0	6375	right_click	remembered_correct	n/a	1	7	1
25.8963639581	0.0	6475	sound_beep	feedback_correct	n/a	1	7	correct
27.3416617528	0.0	6836	right_click	indicate_ready	n/a	1	7	1
27.3999616638	1263.3	6851	show_cross	fixate	+	2	3	nonWM
32.7061535672	313.7	8178	show_letter	to_ignore	D	2	3	gD
34.2139512665	313.7	8554	show_letter	to_ignore	H	2	3	gH
35.7217489658	313.45	8931	show_letter	to_ignore	G	2	3	gG
37.2294466652	313.45	9308	show_letter	to_remember	C	2	3	C
38.7372443645	313.45	9685	show_letter	to_remember	S	2	3	S
40.2440420653	313.7	10062	show_letter	to_remember	N	2	3	N
41.7517397647	313.7	10439	show_letter	to_ignore	M	2	3	gM
43.259537464	313.7	10816	show_letter	to_ignore	F	2	3	gF
44.7673351633	938.1	11193	show_dash	work_memory	-	2	3	WM
48.7727290515	313.7	12194	show_letter	probe_target	S	2	3	rS
50.6737261508	0.0	12669	right_click	remembered_correct	n/a	2	3	1
51.0738255403	0.0	12769	sound_beep	feedback_correct	n/a	2	3	correct
53.9428211626	0.0	13487	right_click	indicate_ready	n/a	2	3	1
53.9979210785	1263.05	13500	show_cross	fixate	+	3	3	nonWM
59.3031129834	313.7	14827	show_letter	to_ignore	Y	3	3	gY
60.8109106827	313.7	15204	show_letter	to_remember	T	3	3	T
62.3186083821	313.7	15581	show_letter	to_ignore	W	3	3	gW
63.8264060814	313.7	15958	show_letter	to_ignore	N	3	3	gN
65.3342037807	313.7	16335	show_letter	to_ignore	J	3	3	gJ
66.84200148	313.7	16712	show_letter	to_remember	V	3	3	V
68.3496991794	313.45	17088	show_letter	to_remember	Z	3	3	Z
69.8574968787	313.45	17465	show_letter	to_ignore	C	3	3	gC
71.3652945779	952.35	17842	show_dash	work_memory	-	3	3	WM
75.4276883792	313.7	18858	show_letter	probe_not_shown	B	3	3	rB
76.7474863654	0.0	19188	left_click	ignored_correct	n/a	3	3	255
77.1475857549	0.0	19288	sound_beep	feedback_correct	n/a	3	3	correct
87.4511700328	0.0	21864	right_click	indicate_ready	n/a	3	3	1
87.5117699403	1263.075	21879	show_cross	fixate	+	4	7	nonWM
92.8180618436	313.45	23206	show_letter	to_remember	L	4	7	L
94.325759543	313.45	23582	show_letter	to_remember	K	4	7	K
95.8335572423	313.45	23959	show_letter	to_remember	G	4	7	G
97.3403549431	313.7	24336	show_letter	to_remember	Z	4	7	Z
98.8480526425	313.7	24713	show_letter	to_remember	H	4	7	H
100.3558503418	313.7	25090	show_letter	to_remember	W	4	7	W
101.8636480411	313.7	25467	show_letter	to_ignore	M	4	7	gM
103.3714457404	313.7	25844	show_letter	to_remember	D	4	7	D
104.8791434398	955.35	26221	show_dash	work_memory	-	4	7	WM
108.9535372227	304.95	27239	show_letter	probe_not_shown	Q	4	7	rQ
110.123835437	0.0	27532	left_click	ignored_correct	n/a	4	7	255
110.5239348265	0.0	27632	sound_beep	feedback_correct	n/a	4	7	correct
