onset	duration	sample	event_type	task_role	letter	trial	memory_cond	value
2.824	1257.3	707	show_cross	fixate	+	1	5	nonWM
8.0711944955	305.7	2019	show_letter	to_remember	F	1	5	F
9.511992984	305.95	2379	show_letter	to_ignore	C	1	5	gC
10.9536914716	305.975	2739	show_letter	to_remember	J	1	5	J
12.395589959	305.925	3100	show_letter	to_ignore	Q	1	5	gQ
13.8372884466	305.7	3460	show_letter	to_ignore	T	1	5	gT
15.2780869351	305.95	3821	show_letter	to_remember	S	1	5	S
16.7198854226	305.95	4181	show_letter	to_remember	M	1	5	M
18.1616839101	305.7	4541	show_letter	to_remember	N	1	5	N
19.6023823988	997.35	4902	show_dash	work_memory	-	1	5	WM
23.809777985	188.725	5953	show_letter	probe_not_shown	Z	1	5	rZ
24.5341772251	0.0	6135	left_click	ignored_correct	n/a	1	5	255
24.9343768053	0.0	6235	sound_beep	feedback_correct	n/a	1	5	correct
25.9842757039	0.0	6497	right_click	indicate_ready	n/a	1	5	1
26.0054756816	1257.3	6502	show_cross	fixate	+	2	7	nonWM
31.2526701771	305.7	7814	show_letter	to_remember	Y	2	7	Y
32.6934686656	305.95	8174	show_letter	to_remember	D	2	7	D
34.1352671531	305.95	8535	show_letter	to_remember	Q	2	7	Q
35.5769656407	305.95	8895	show_letter	to_ignore	V	2	7	gV
37.0177641293	305.95	9255	show_letter	to_remember	G	2	7	G
38.4595626168	305.95	9616	show_letter	to_remember	L	2	7	L
39.9013611043	305.95	9976	show_letter	to_remember	F	2	7	F
41.3431595918	305.7	10337	show_letter	to_remember	S	2	7	S
42.7839580803	620.15	10697	show_dash	work_memory	-	2	7	WM
45.4824552495	188.725	11372	show_letter	probe_target	G	2	7	rG
46.2064544899	0.0	11553	right_click	remembered_correct	n/a	2	7	1
46.60675407	0.0	11653	sound_beep	feedback_correct	n/a	2	7	correct
47.2347534112	0.0	11810	right_click	indicate_ready	n/a	2	7	1
47.2592533855	1257.3	11816	show_cross	fixate	+	3	3	nonWM
52.506447881	305.7	13128	show_letter	to_remember	V	3	3	V
53.9472463695	305.95	13488	show_letter	to_ignore	W	3	3	gW
55.3889448571	306.0	13848	show_letter	to_ignore	S	3	3	gS
56.8307433446	305.95	14209	show_letter	to_remember	R	3	3	R
